task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens
HumanEval/148,baseline,gemma-12b:cot,3,2,0,5,0.6,79.0,,1.0,7.2,41.07,1.81,0.031,1163.0,0.0,1163.0
HumanEval/148,baseline,gemma-12b:few_shot,9,2,0,11,0.818,100.0,,1.0,2.0,53.88,1.05,0.023,435.0,0.0,435.0
HumanEval/147,baseline,gemma-12b:scot,4,4,0,8,0.5,86.0,,1.0,2.5,76.42,2.35,0.468,1734.0,0.0,1734.0
HumanEval/148,baseline,gemma-12b:zero_shot,10,4,0,14,0.714,100.0,,1.0,2.0,43.51,2.71,0.012,1422.0,0.0,1422.0
HumanEval/147,baseline,gemma-12b:cot,5,7,0,12,0.417,89.0,,1.0,2.36,70.5,2.88,0.418,2027.0,0.0,2027.0
HumanEval/148,baseline,gemma-12b:scot,5,1,0,6,0.833,82.0,,1.0,2.62,68.98,2.95,0.484,2363.0,0.0,2363.0
HumanEval/149,baseline,gemma-12b:few_shot,9,1,0,10,0.9,100.0,,1.0,2.0,54.83,1.0,0.047,870.0,0.0,870.0
HumanEval/149,baseline,gemma-12b:cot,10,3,0,13,0.769,82.0,,1.0,2.33,72.97,2.29,0.434,1761.0,0.0,1761.0
HumanEval/149,baseline,gemma-12b:scot,7,2,0,9,0.778,76.0,,1.0,2.18,65.94,2.95,0.385,1451.0,0.0,1451.0
HumanEval/149,baseline,gemma-12b:zero_shot,0,13,0,13,0.0,58.0,,1.0,2.0,47.29,1.9,0.047,1122.0,0.0,1122.0
HumanEval/150,baseline,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,4.22,63.05,4.0,0.091,150.0,0.0,150.0
HumanEval/150,baseline,gemma-12b:cot,5,0,0,5,1.0,70.0,,0.5,4.17,56.78,3.5,0.137,208.0,0.0,208.0
HumanEval/150,baseline,gemma-12b:scot,10,0,0,10,1.0,93.0,,0.25,2.23,74.6,5.8,0.19,227.0,0.0,227.0
HumanEval/150,baseline,gemma-12b:few_shot,3,0,0,3,1.0,92.0,,0.25,4.0,73.58,3.4,0.38,553.0,0.0,553.0
HumanEval/151,baseline,gemma-12b:cot,13,0,0,13,1.0,83.0,,0.167,2.33,66.5,3.0,0.372,1019.0,0.0,1019.0
HumanEval/151,baseline,gemma-12b:scot,10,0,0,10,1.0,79.0,,0.167,2.33,68.7,4.07,0.272,2006.0,0.0,2006.0
HumanEval/151,baseline,gemma-12b:zero_shot,12,3,0,15,0.8,100.0,,1.0,2.0,45.94,2.07,0.012,757.0,0.0,757.0
HumanEval/151,baseline,gemma-12b:few_shot,9,2,0,11,0.818,100.0,,1.0,2.0,51.74,1.47,0.178,1725.0,0.0,1725.0
HumanEval/152,baseline,gemma-12b:cot,10,1,0,11,0.909,94.0,,1.0,2.0,49.18,2.38,0.034,348.0,0.0,348.0
HumanEval/152,baseline,gemma-12b:zero_shot,13,1,0,14,0.929,100.0,,1.0,1.93,48.3,2.31,0.025,1301.0,0.0,1301.0
HumanEval/152,baseline,gemma-12b:scot,8,0,0,8,1.0,97.0,,0.0,2.2,71.23,4.46,0.435,367.0,0.0,367.0
HumanEval/152,baseline,gemma-12b:few_shot,8,2,0,10,0.8,93.0,,1.0,2.2,70.74,2.08,0.03,833.0,0.0,833.0
HumanEval/153,baseline,gemma-12b:zero_shot,13,0,0,13,1.0,78.0,,0.2,2.33,70.02,2.22,0.482,333.0,0.0,333.0
HumanEval/153,baseline,gemma-12b:cot,0,14,0,14,0.0,64.0,,1.0,2.12,75.84,1.89,0.5,391.0,0.0,391.0
HumanEval/153,baseline,gemma-12b:scot,8,0,0,8,1.0,76.0,,0.2,2.9,69.52,2.89,0.392,410.0,0.0,410.0
HumanEval/153,baseline,gemma-12b:few_shot,10,1,0,11,0.909,98.0,,1.0,2.0,53.88,0.81,0.044,509.0,0.0,509.0
HumanEval/154,baseline,gemma-12b:zero_shot,1,2,0,3,0.333,70.0,,1.0,10.6,60.73,3.18,0.349,1510.0,0.0,1510.0
HumanEval/154,baseline,gemma-12b:cot,1,2,0,3,0.333,65.0,,1.0,13.6,54.55,3.82,0.295,1751.0,0.0,1751.0
HumanEval/154,baseline,gemma-12b:scot,11,1,0,12,0.917,75.0,,1.0,2.36,71.54,4.12,0.276,2370.0,0.0,2370.0
HumanEval/154,baseline,gemma-12b:few_shot,12,1,0,13,0.923,98.0,,1.0,2.15,49.9,1.65,0.021,2110.0,0.0,2110.0
HumanEval/155,baseline,gemma-12b:cot,10,2,0,12,0.833,100.0,,1.0,2.0,51.76,2.27,0.028,551.0,0.0,551.0
HumanEval/155,baseline,gemma-12b:zero_shot,10,2,0,12,0.833,100.0,,1.0,2.0,51.76,2.27,0.028,678.0,0.0,678.0
HumanEval/156,baseline,gemma-12b:zero_shot,1,2,0,3,0.333,60.0,,1.0,21.67,28.96,3.89,0.055,2177.0,0.0,2177.0
HumanEval/155,baseline,gemma-12b:few_shot,8,0,0,8,1.0,100.0,,0.4,2.0,58.22,1.45,0.068,981.0,0.0,981.0
HumanEval/155,baseline,gemma-12b:scot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.09,1370.0,0.0,1370.0
HumanEval/156,baseline,gemma-12b:cot,3,3,0,6,0.5,65.0,,1.0,12.0,27.81,4.05,0.063,229.0,0.0,229.0
HumanEval/156,baseline,gemma-12b:few_shot,3,2,0,5,0.6,80.0,,1.0,7.8,56.91,2.21,0.075,347.0,0.0,347.0
HumanEval/156,baseline,gemma-12b:scot,3,2,0,5,0.6,73.0,,1.0,4.86,70.23,3.74,0.187,595.0,0.0,595.0
HumanEval/157,baseline,gemma-12b:zero_shot,4,3,0,7,0.571,90.0,,1.0,4.22,67.54,4.18,0.31,168.0,0.0,168.0
HumanEval/157,baseline,gemma-12b:cot,4,4,0,8,0.5,88.0,,1.0,3.9,66.13,4.27,0.305,742.0,0.0,742.0
HumanEval/157,baseline,gemma-12b:scot,5,3,0,8,0.625,96.0,,1.0,2.0,70.37,4.64,0.279,1217.0,0.0,1217.0
HumanEval/157,baseline,gemma-12b:few_shot,3,2,0,5,0.6,83.0,,1.0,4.2,52.47,1.91,0.027,1812.0,0.0,1812.0
HumanEval/158,baseline,gemma-12b:zero_shot,13,2,0,15,0.867,85.0,,1.0,2.29,63.64,3.53,0.313,177.0,0.0,177.0
HumanEval/158,baseline,gemma-12b:cot,14,1,0,15,0.933,85.0,,1.0,2.29,63.64,3.53,0.32,235.0,0.0,235.0
HumanEval/158,baseline,gemma-12b:scot,9,1,0,10,0.9,82.0,,1.0,2.42,73.76,4.27,0.262,489.0,0.0,489.0
HumanEval/158,baseline,gemma-12b:few_shot,7,3,0,10,0.7,100.0,,1.0,2.0,55.3,1.33,0.02,353.0,0.0,353.0
HumanEval/159,baseline,gemma-12b:zero_shot,14,1,0,15,0.933,100.0,,1.0,2.0,48.87,1.07,0.036,1206.0,0.0,1206.0
HumanEval/159,baseline,gemma-12b:cot,13,1,0,14,0.929,100.0,,1.0,2.0,49.91,1.0,0.039,420.0,0.0,420.0
HumanEval/159,baseline,gemma-12b:few_shot,10,0,0,10,1.0,100.0,,0.2,2.0,55.3,0.69,0.015,977.0,0.0,977.0
HumanEval/159,baseline,gemma-12b:scot,4,1,0,5,0.8,72.0,,1.0,2.86,64.94,2.21,0.516,439.0,0.0,439.0
HumanEval/160,baseline,gemma-12b:cot,10,3,0,13,0.769,90.0,,1.0,2.07,66.95,3.04,0.456,1043.0,0.0,1043.0
HumanEval/160,baseline,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.93,49.74,2.42,0.089,713.0,0.0,713.0
HumanEval/160,baseline,gemma-12b:few_shot,6,3,0,9,0.667,100.0,,1.0,2.33,55.59,1.73,0.067,448.0,0.0,448.0
HumanEval/160,baseline,gemma-12b:scot,6,4,0,10,0.6,84.0,,1.0,3.0,65.12,3.23,0.334,349.0,0.0,349.0
HumanEval/161,baseline,gemma-12b:zero_shot,7,3,0,10,0.7,82.0,,1.0,3.5,60.67,3.32,0.321,966.0,0.0,966.0
HumanEval/161,baseline,gemma-12b:few_shot,10,1,0,11,0.909,100.0,,1.0,2.0,53.88,1.16,0.109,1311.0,0.0,1311.0
HumanEval/161,baseline,gemma-12b:scot,10,1,0,11,0.909,83.0,,1.0,3.08,67.97,4.16,0.215,1557.0,0.0,1557.0
HumanEval/161,baseline,gemma-12b:cot,6,3,0,9,0.667,81.0,,1.0,3.73,61.08,3.21,0.332,2129.0,0.0,2129.0
HumanEval/162,baseline,gemma-12b:zero_shot,2,8,0,10,0.2,83.0,,1.0,2.08,71.23,3.18,0.291,143.0,0.0,143.0
HumanEval/162,baseline,gemma-12b:cot,2,8,0,10,0.2,83.0,,1.0,2.08,71.23,3.18,0.292,201.0,0.0,201.0
HumanEval/162,baseline,gemma-12b:scot,3,2,0,5,0.6,77.0,,1.0,2.14,79.41,3.91,0.217,421.0,0.0,421.0
HumanEval/162,baseline,gemma-12b:few_shot,1,4,0,5,0.2,70.0,,1.0,2.5,81.47,2.18,0.416,319.0,0.0,319.0
HumanEval/163,baseline,gemma-12b:zero_shot,10,3,0,13,0.769,96.0,,1.0,1.93,68.58,4.27,0.337,383.0,0.0,383.0
HumanEval/163,baseline,gemma-12b:cot,11,3,0,14,0.786,96.0,,1.0,2.0,67.11,4.36,0.328,921.0,0.0,921.0
HumanEval/163,baseline,gemma-12b:scot,5,2,0,7,0.714,95.0,,1.0,2.67,72.88,5.09,0.24,238.0,0.0,238.0
HumanEval/163,baseline,gemma-12b:few_shot,9,1,0,10,0.9,100.0,,1.0,2.0,54.83,1.82,0.098,337.0,0.0,337.0
HumanEval/139,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.89,66.64,2.13,0.058,2730.0,0.0,2730.0
HumanEval/139,adversarial,gemma-12b:cot,0,0,1,1,0.0,,,1.0,1.71,68.49,1.6,0.077,5325.0,0.0,5325.0
HumanEval/139,adversarial,gemma-12b:scot,0,0,1,1,0.0,,,1.0,1.86,68.34,1.53,0.066,5325.0,0.0,5325.0
HumanEval/139,adversarial,gemma-12b:few_shot,3,2,0,5,0.6,79.0,,1.0,3.29,78.18,2.53,0.362,5325.0,0.0,5325.0
HumanEval/139,self_healing,gemma-12b:few_shot,0,0,0,0,0.0,12.0,,1.0,4.0,91.85,1.27,0.741,0.0,0.0,0.0
HumanEval/139,self_healing,gemma-12b:cot,2,3,0,5,0.4,89.0,,1.0,2.6,53.34,1.73,0.078,0.0,0.0,0.0
HumanEval/139,self_healing,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.6,72.94,1.73,0.085,0.0,0.0,0.0
HumanEval/139,self_healing,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.12,80.52,3.07,0.055,719.0,0.0,719.0
HumanEval/140,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,60.39,2.14,0.047,580.0,0.0,580.0
HumanEval/140,adversarial,gemma-12b:cot,12,2,0,14,0.857,90.0,,1.0,2.33,64.17,4.14,0.312,516.0,0.0,516.0
HumanEval/140,adversarial,gemma-12b:scot,11,0,0,11,1.0,88.0,,0.0,2.38,67.37,3.43,0.354,516.0,0.0,516.0
HumanEval/140,adversarial,gemma-12b:few_shot,4,8,0,12,0.333,89.0,,1.0,2.21,69.42,3.57,0.335,516.0,0.0,516.0
HumanEval/140,self_healing,gemma-12b:few_shot,0,0,0,0,0.0,7.0,,1.0,8.0,83.02,2.21,0.537,945.0,0.0,945.0
HumanEval/140,self_healing,gemma-12b:cot,8,4,0,12,0.667,100.0,,1.0,2.0,52.19,1.79,0.086,237.0,0.0,237.0
HumanEval/140,self_healing,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,63.38,1.86,0.081,793.0,0.0,793.0
HumanEval/140,self_healing,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.07,59.56,2.07,0.063,793.0,0.0,793.0
HumanEval/141,adversarial,gemma-12b:zero_shot,6,1,0,7,0.857,68.0,,1.0,4.44,66.54,2.68,0.469,1534.0,0.0,1534.0
HumanEval/141,adversarial,gemma-12b:cot,7,2,0,9,0.778,74.0,,1.0,4.09,63.66,2.86,0.435,2010.0,0.0,2010.0
HumanEval/141,adversarial,gemma-12b:scot,11,2,0,13,0.846,70.0,,1.0,2.53,67.77,2.64,0.514,2719.0,0.0,2719.0
HumanEval/141,adversarial,gemma-12b:few_shot,7,1,0,8,0.875,71.0,,1.0,4.56,63.85,3.0,0.439,2719.0,0.0,2719.0
HumanEval/141,self_healing,gemma-12b:cot,7,4,0,11,0.636,94.0,,1.0,4.09,39.74,2.09,0.012,2880.0,0.0,2880.0
HumanEval/141,self_healing,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,4.2,49.66,2.0,0.017,2880.0,0.0,2880.0
HumanEval/141,self_healing,gemma-12b:scot,8,1,0,9,0.889,75.0,,1.0,4.8,60.47,3.27,0.419,2880.0,0.0,2880.0
HumanEval/141,self_healing,gemma-12b:few_shot,9,1,0,10,0.9,71.0,,1.0,3.18,69.04,2.59,0.509,0.0,0.0,0.0
HumanEval/142,adversarial,gemma-12b:zero_shot,5,5,0,10,0.5,79.0,,1.0,2.67,61.77,2.63,0.484,1653.0,0.0,1653.0
HumanEval/142,adversarial,gemma-12b:cot,5,7,0,12,0.417,75.0,,1.0,2.23,70.16,2.32,0.617,2990.0,0.0,2990.0
HumanEval/142,adversarial,gemma-12b:scot,2,8,0,10,0.2,79.0,,1.0,2.67,65.9,2.95,0.455,2990.0,0.0,2990.0
HumanEval/142,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,10.0,,1.0,5.0,88.25,1.0,0.958,0.0,0.0,0.0
HumanEval/142,self_healing,gemma-12b:zero_shot,4,6,0,10,0.4,74.0,,1.0,2.33,65.21,2.16,0.5,0.0,0.0,0.0
HumanEval/142,self_healing,gemma-12b:cot,4,9,0,13,0.308,100.0,,1.0,2.0,50.19,1.42,0.029,1592.0,0.0,1592.0
HumanEval/142,self_healing,gemma-12b:few_shot,0,0,0,0,0.0,10.0,,1.0,5.0,88.01,1.0,0.949,1831.0,0.0,1831.0
HumanEval/142,self_healing,gemma-12b:scot,2,9,0,11,0.182,74.0,,1.0,2.25,64.69,2.79,0.448,3516.0,0.0,3516.0
HumanEval/143,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.11,52.69,2.15,0.034,4589.0,0.0,4589.0
HumanEval/143,adversarial,gemma-12b:cot,5,6,0,11,0.455,93.0,,1.0,2.23,76.23,2.5,0.451,0.0,0.0,0.0
HumanEval/143,adversarial,gemma-12b:scot,5,6,0,11,0.455,93.0,,1.0,2.23,76.23,2.5,0.491,0.0,0.0,0.0
HumanEval/143,self_healing,gemma-12b:zero_shot,0,0,0,0,0.0,10.0,,1.0,3.0,85.2,1.5,0.792,0.0,0.0,0.0
HumanEval/143,adversarial,gemma-12b:few_shot,3,8,0,11,0.273,93.0,,1.0,2.08,76.63,2.5,0.47,1152.0,0.0,1152.0
HumanEval/143,self_healing,gemma-12b:cot,6,7,0,13,0.462,94.0,,1.0,2.2,74.06,2.7,0.436,0.0,0.0,0.0
HumanEval/143,self_healing,gemma-12b:scot,4,7,0,11,0.364,94.0,,1.0,2.29,73.42,2.7,0.427,3319.0,0.0,3319.0
HumanEval/143,self_healing,gemma-12b:few_shot,3,6,0,9,0.333,93.0,,1.0,2.27,78.44,2.3,0.492,0.0,0.0,0.0
HumanEval/144,adversarial,gemma-12b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5112.0,0.0,5112.0
HumanEval/144,adversarial,gemma-12b:zero_shot,5,0,0,5,1.0,94.0,,0.0,6.71,62.15,4.23,0.366,255.0,0.0,255.0
HumanEval/144,adversarial,gemma-12b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,197.0
HumanEval/144,adversarial,gemma-12b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.0,0.0,1615.0
HumanEval/144,self_healing,gemma-12b:zero_shot,0,3,0,3,0.0,45.0,,1.0,11.0,60.76,4.38,0.358,0.0,0.0,0.0
HumanEval/144,self_healing,gemma-12b:cot,4,1,0,5,0.8,87.0,,1.0,4.71,72.08,3.54,0.424,3561.0,0.0,3561.0
HumanEval/144,self_healing,gemma-12b:few_shot,0,0,0,0,0.0,16.0,,1.0,3.0,91.95,1.54,0.831,0.0,0.0,0.0
HumanEval/144,self_healing,gemma-12b:scot,9,1,0,10,0.9,91.0,,1.0,2.0,76.02,2.85,0.505,1175.0,0.0,1175.0
HumanEval/145,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.65,48.95,2.85,0.047,390.0,0.0,390.0
HumanEval/145,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,14.0,,1.0,1.0,95.12,0.8,0.631,195.0,0.0,195.0
HumanEval/145,adversarial,gemma-12b:cot,9,2,0,11,0.818,76.0,,1.0,2.0,71.87,2.0,0.359,195.0,0.0,195.0
HumanEval/145,adversarial,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.5,75.38,1.45,0.117,195.0,0.0,195.0
HumanEval/145,self_healing,gemma-12b:few_shot,0,0,0,0,0.0,14.0,,1.0,1.0,95.12,0.8,0.631,195.0,0.0,195.0
HumanEval/145,self_healing,gemma-12b:cot,9,2,0,11,0.818,76.0,,1.0,2.0,71.69,2.0,0.35,195.0,0.0,195.0
HumanEval/145,self_healing,gemma-12b:scot,5,5,0,10,0.5,75.0,,1.0,2.0,73.56,1.9,0.376,595.0,0.0,595.0
HumanEval/145,self_healing,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.71,52.47,2.3,0.061,595.0,0.0,595.0
HumanEval/146,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.96,44.33,13.77,0.021,0.0,0.0,0.0
HumanEval/146,adversarial,gemma-12b:cot,8,7,0,15,0.533,84.0,,1.0,2.19,65.08,3.69,0.319,0.0,0.0,0.0
HumanEval/146,adversarial,gemma-12b:few_shot,10,2,0,12,0.833,82.0,,1.0,2.31,69.65,3.38,0.317,479.0,0.0,479.0
HumanEval/146,self_healing,gemma-12b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/146,adversarial,gemma-12b:scot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.366,479.0,0.0,479.0
HumanEval/146,self_healing,gemma-12b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2328.0,0.0,2328.0
HumanEval/159,adversarial,gemma-12b:zero_shot,12,0,0,12,1.0,89.0,,0.0,2.07,74.65,2.07,0.624,1722.0,0.0,1722.0
HumanEval/159,adversarial,gemma-12b:cot,11,1,0,12,0.917,87.0,,1.0,2.0,77.03,1.86,0.698,4774.0,0.0,4774.0
HumanEval/159,adversarial,gemma-12b:scot,6,3,0,9,0.667,84.0,,1.0,2.09,76.89,1.66,0.682,4774.0,0.0,4774.0
HumanEval/159,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,17.0,,1.0,2.0,64.32,1.17,0.871,0.0,0.0,0.0
HumanEval/159,self_healing,gemma-12b:zero_shot,0,0,0,0,0.0,14.0,,1.0,3.0,66.84,1.21,0.84,1356.0,0.0,1356.0
HumanEval/159,self_healing,gemma-12b:few_shot,0,0,0,0,0.0,21.0,,1.0,2.0,47.08,1.03,0.94,0.0,0.0,0.0
HumanEval/159,self_healing,gemma-12b:scot,6,5,0,11,0.545,89.0,,1.0,2.08,76.25,2.03,0.627,0.0,0.0,0.0
HumanEval/159,self_healing,gemma-12b:cot,12,0,0,12,1.0,100.0,,0.2,2.0,52.19,0.86,0.018,527.0,0.0,527.0
HumanEval/160,adversarial,gemma-12b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0
HumanEval/160,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.8,50.14,2.5,0.041,889.0,0.0,889.0
HumanEval/160,adversarial,gemma-12b:cot,11,1,0,12,0.917,89.0,,1.0,1.92,71.66,2.88,0.489,0.0,0.0,0.0
HumanEval/160,adversarial,gemma-12b:scot,0,0,1,1,0.0,,,1.0,1.77,52.4,2.35,0.084,0.0,0.0,0.0
HumanEval/160,self_healing,gemma-12b:few_shot,0,0,0,0,0.0,9.0,,1.0,7.0,75.24,1.31,0.794,1610.0,0.0,1610.0
HumanEval/160,self_healing,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.93,49.74,2.42,0.089,0.0,0.0,0.0
HumanEval/161,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,3.5,52.91,2.05,0.092,3795.0,0.0,3795.0
HumanEval/161,adversarial,gemma-12b:cot,14,4,0,18,0.778,86.0,,1.0,2.26,62.06,3.42,0.315,5085.0,0.0,5085.0
HumanEval/161,adversarial,gemma-12b:scot,7,3,0,10,0.7,84.0,,1.0,3.5,61.24,3.21,0.341,319.0,0.0,319.0
HumanEval/161,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,7.0,,1.0,8.0,85.09,1.42,0.674,3002.0,0.0,3002.0
HumanEval/161,self_healing,gemma-12b:few_shot,0,0,0,0,0.0,7.0,,1.0,8.0,84.59,1.47,0.651,3244.0,0.0,3244.0
HumanEval/161,self_healing,gemma-12b:zero_shot,6,3,0,9,0.667,81.0,,1.0,3.55,62.85,3.05,0.347,7427.0,0.0,7427.0
HumanEval/161,self_healing,gemma-12b:cot,6,3,0,9,0.667,81.0,,1.0,3.73,61.81,3.16,0.354,7427.0,0.0,7427.0
HumanEval/161,self_healing,gemma-12b:scot,9,3,0,12,0.75,82.0,,1.0,2.29,67.97,2.68,0.376,0.0,0.0,0.0
HumanEval/160,self_healing,gemma-12b:cot,8,3,0,11,0.727,89.0,,1.0,2.08,71.09,2.73,0.497,1422.0,0.0,1422.0
HumanEval/160,self_healing,gemma-12b:scot,8,3,0,11,0.727,89.0,,1.0,2.08,71.09,2.73,0.497,571.0,0.0,571.0
HumanEval/162,adversarial,gemma-12b:zero_shot,3,6,0,9,0.333,82.0,,1.0,2.09,72.65,3.0,0.302,156.0,0.0,156.0
HumanEval/162,adversarial,gemma-12b:cot,2,7,0,9,0.222,81.0,,1.0,2.0,75.57,2.82,0.344,288.0,0.0,288.0
HumanEval/162,adversarial,gemma-12b:scot,3,4,0,7,0.429,79.0,,1.0,1.88,78.94,2.55,0.381,288.0,0.0,288.0
HumanEval/162,adversarial,gemma-12b:few_shot,1,5,0,6,0.167,74.0,,1.0,2.43,79.55,2.64,0.319,288.0,0.0,288.0
HumanEval/162,self_healing,gemma-12b:zero_shot,2,7,0,9,0.222,82.0,,1.0,2.09,73.08,3.0,0.304,156.0,0.0,156.0
HumanEval/162,self_healing,gemma-12b:few_shot,1,4,0,5,0.2,72.0,,1.0,2.33,83.03,2.09,0.418,841.0,0.0,841.0
HumanEval/162,self_healing,gemma-12b:cot,2,7,0,9,0.222,82.0,,1.0,2.09,73.08,3.0,0.315,841.0,0.0,841.0
HumanEval/162,self_healing,gemma-12b:scot,2,6,0,8,0.25,81.0,,1.0,2.1,75.06,2.82,0.33,841.0,0.0,841.0
HumanEval/163,adversarial,gemma-12b:zero_shot,11,2,0,13,0.846,96.0,,1.0,1.93,68.58,4.27,0.313,174.0,0.0,174.0
HumanEval/163,adversarial,gemma-12b:cot,8,1,0,9,0.889,97.0,,1.0,2.6,66.16,4.82,0.316,1150.0,0.0,1150.0
HumanEval/163,adversarial,gemma-12b:scot,8,1,0,9,0.889,94.0,,1.0,2.18,75.79,3.27,0.369,0.0,0.0,0.0
HumanEval/163,adversarial,gemma-12b:few_shot,10,2,0,12,0.833,96.0,,1.0,1.93,70.03,4.09,0.357,0.0,0.0,0.0
HumanEval/163,self_healing,gemma-12b:zero_shot,10,1,0,11,0.909,96.0,,1.0,2.17,70.07,4.18,0.317,0.0,0.0,0.0
HumanEval/163,self_healing,gemma-12b:cot,8,2,0,10,0.8,94.0,,1.0,1.8,51.67,2.82,0.173,1420.0,0.0,1420.0
HumanEval/163,self_healing,gemma-12b:few_shot,0,0,0,0,0.0,17.0,,1.0,4.0,92.96,1.45,0.806,1582.0,0.0,1582.0
HumanEval/163,self_healing,gemma-12b:scot,9,1,0,10,0.9,95.0,,1.0,2.25,73.66,3.45,0.385,154.0,0.0,154.0
HumanEval/139,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.07,0.102,0.0,0.0,0.0
HumanEval/139,competitive,gemma-12b:cot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.07,0.102,0.0,0.0,0.0
HumanEval/139,competitive,gemma-12b:scot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.07,0.102,0.0,0.0,0.0
HumanEval/139,competitive,gemma-12b:few_shot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.07,0.102,0.0,0.0,0.0
HumanEval/140,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,25.0,,1.0,0.0,100.0,0.07,0.12,0.0,0.0,0.0
HumanEval/140,competitive,gemma-12b:cot,0,0,0,0,0.0,25.0,,1.0,0.0,100.0,0.07,0.12,0.0,0.0,0.0
HumanEval/140,competitive,gemma-12b:scot,0,0,0,0,0.0,25.0,,1.0,0.0,100.0,0.07,0.12,0.0,0.0,0.0
HumanEval/140,competitive,gemma-12b:few_shot,0,0,0,0,0.0,25.0,,1.0,0.0,100.0,0.07,0.12,0.0,0.0,0.0
HumanEval/141,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,10.0,,1.0,0.0,100.0,0.05,0.041,0.0,0.0,0.0
HumanEval/141,competitive,gemma-12b:cot,0,0,0,0,0.0,10.0,,1.0,0.0,100.0,0.05,0.041,0.0,0.0,0.0
HumanEval/141,competitive,gemma-12b:scot,0,0,0,0,0.0,10.0,,1.0,0.0,100.0,0.05,0.041,0.0,0.0,0.0
HumanEval/141,competitive,gemma-12b:few_shot,0,0,0,0,0.0,10.0,,1.0,0.0,100.0,0.05,0.041,0.0,0.0,0.0
HumanEval/142,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,12.0,,1.0,0.0,100.0,0.05,0.072,0.0,0.0,0.0
HumanEval/142,competitive,gemma-12b:cot,0,0,0,0,0.0,12.0,,1.0,0.0,100.0,0.05,0.072,0.0,0.0,0.0
HumanEval/142,competitive,gemma-12b:scot,0,0,0,0,0.0,12.0,,1.0,0.0,100.0,0.05,0.072,0.0,0.0,0.0
HumanEval/142,competitive,gemma-12b:few_shot,0,0,0,0,0.0,12.0,,1.0,0.0,100.0,0.05,0.072,0.0,0.0,0.0
HumanEval/143,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.05,0.033,0.0,0.0,0.0
HumanEval/144,competitive,gemma-12b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/144,competitive,gemma-12b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/144,competitive,gemma-12b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/144,competitive,gemma-12b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
