task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens,ast_branch_coverage,ast_line_coverage,ast_total_branches,ast_total_lines,test_diversity_asserts,test_code_bloat_ratio,logic_density,fc_per_1k_total_tokens,coverage_per_1k_tokens
HumanEval/142,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,12.0,0.0,1.0,0.0,100.0,0.05,0.072,0,0,0,1.0,0.0909,0,10,0,0.0,0.0,0.0,0.0
HumanEval/142,baseline,gemma-12b:zero_shot,0,9,0,9,0.0,30.0,0.0,1.0,2.0,59.84,3.37,0.056,432,0,432,1.0,0.0909,0,10,9,5.4,0.0,0.0,2.3148
HumanEval/142,coa,gemma-12b:zero_shot,2,4,0,6,0.333,93.0,0.0,1.0,2.0,65.9,1.53,0.029,1113,0,1113,1.0,0.0909,0,10,9,1.5,0.0,0.2992,0.8985
HumanEval/142,baseline,gemma-12b:cot,2,7,0,9,0.222,100.0,0.0,1.0,2.0,40.8,2.42,0.061,2263,0,2263,1.0,0.0909,0,10,9,3.6,0.0,0.0981,0.4419
HumanEval/142,competitive,gemma-12b:cot,0,0,0,0,0.0,12.0,0.0,1.0,0.0,100.0,0.05,0.072,0,0,0,1.0,0.0909,0,10,0,0.0,0.0,0.0,0.0
HumanEval/142,soa,gemma-12b:zero_shot,0,0,1,1,0.0,0.0,0.0,1.0,2.0,53.99,1.79,0.02,224,0,224,1.0,0.0909,0,10,16,1.6,0.0,0.0,4.4643
HumanEval/142,swarm,gemma-12b:zero_shot,1,0,0,1,1.0,50.0,0.0,0.2,2.0,81.86,0.21,0.06,366,0,366,1.0,0.0909,0,10,1,0.1,0.0,2.7322,2.7322
HumanEval/142,atomic_swarm,gemma-12b:zero_shot,2,1,0,3,0.667,100.0,0.0,1.0,1.67,68.87,0.58,0.071,1624,0,1624,1.0,0.0909,0,10,2,0.6,0.0,0.4107,0.6158
HumanEval/142,hybrid,gemma-12b:zero_shot,0,0,1,1,0.0,0.0,0.0,1.0,1.96,42.41,2.95,0.032,3073,0,3073,1.0,0.0909,0,10,22,3.0,0.0,0.0,0.3254
HumanEval/142,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,0.0,0.0,1.0,1.84,50.98,2.32,0.02,1402,0,1402,1.0,0.0909,0,10,16,2.3,0.0,0.0,0.7133
HumanEval/142,consensus,gemma-12b:zero_shot,4,12,0,16,0.25,82.0,0.0,1.0,2.39,57.8,3.26,0.45,2415,0,2415,0.125,0.05,8,19,16,1.32,0.21,0.1035,0.0518
HumanEval/142,coa,gemma-12b:cot,2,5,0,7,0.286,95.0,0.0,1.0,2.0,65.57,1.53,0.027,3460,0,3460,1.0,0.0909,0,10,9,1.5,0.0,0.0827,0.289
HumanEval/142,soa,gemma-12b:cot,0,0,1,1,0.0,0.0,0.0,1.0,2.0,54.43,1.89,0.021,1221,0,1221,1.0,0.0909,0,10,16,1.8,0.0,0.0,0.819
HumanEval/142,swarm,gemma-12b:cot,1,0,0,1,1.0,50.0,0.0,0.2,2.0,79.74,0.26,0.057,2909,0,2909,1.0,0.0909,0,10,1,0.2,0.0,0.3438,0.3438
HumanEval/142,competitive,gemma-12b:scot,0,0,0,0,0.0,12.0,0.0,1.0,0.0,100.0,0.05,0.072,0,0,0,1.0,0.0909,0,10,0,0.0,0.0,0.0,0.0
HumanEval/142,atomic_swarm,gemma-12b:cot,2,1,0,3,0.667,100.0,0.0,1.0,1.67,68.87,0.58,0.071,525,0,525,1.0,0.0909,0,10,2,0.6,0.0,1.2705,1.9048
HumanEval/142,baseline,gemma-12b:scot,2,7,0,9,0.222,73.0,0.0,1.0,2.36,64.27,3.26,0.333,303,0,303,0.125,0.05,8,19,9,0.47,0.21,0.7327,0.4125
HumanEval/142,hybrid,gemma-12b:cot,6,11,0,17,0.353,80.0,0.0,1.0,2.05,60.51,3.0,0.469,6759,0,6759,0.125,0.05,8,19,15,1.0,0.21,0.0522,0.0185
HumanEval/142,actor_critic,gemma-12b:cot,8,7,0,15,0.533,78.0,0.0,1.0,2.18,65.06,2.68,0.503,0,0,0,0.1667,0.05,6,19,15,0.79,0.16,0.0,0.0
HumanEval/142,consensus,gemma-12b:cot,3,10,0,13,0.231,76.0,0.0,1.0,2.27,66.75,2.47,0.561,3216,0,3216,0.125,0.05,8,19,13,0.68,0.21,0.0718,0.0389
HumanEval/142,baseline,gemma-12b:few_shot,4,5,0,9,0.444,100.0,0.0,1.0,2.0,51.93,0.95,0.073,3536,0,3536,1.0,0.0909,0,10,9,0.9,0.0,0.1256,0.2828
HumanEval/142,competitive,gemma-12b:few_shot,0,0,0,0,0.0,12.0,0.0,1.0,0.0,100.0,0.05,0.072,0,0,0,1.0,0.0909,0,10,0,0.0,0.0,0.0,0.0
HumanEval/142,soa,gemma-12b:scot,0,0,1,1,0.0,0.0,0.0,1.0,2.0,56.08,1.68,0.024,511,0,511,1.0,0.0909,0,10,15,1.5,0.0,0.0,1.9569
HumanEval/142,swarm,gemma-12b:scot,2,0,0,2,1.0,58.0,0.0,0.2,2.0,69.77,0.53,0.12,212,0,212,1.0,0.0909,0,10,2,0.6,0.0,4.717,4.717
HumanEval/142,atomic_swarm,gemma-12b:scot,2,1,0,3,0.667,100.0,0.0,1.0,1.67,68.87,0.58,0.071,770,0,770,1.0,0.0909,0,10,2,0.6,0.0,0.8662,1.2987
HumanEval/142,coa,gemma-12b:scot,2,5,0,7,0.286,95.0,0.0,1.0,2.0,65.57,1.53,0.027,226,0,226,1.0,0.0909,0,10,9,1.5,0.0,1.2655,4.4248
HumanEval/142,hybrid,gemma-12b:scot,4,4,0,8,0.5,78.0,0.0,1.0,2.8,62.91,2.63,0.497,2514,0,2514,0.125,0.05,8,19,8,1.11,0.21,0.1989,0.0497
HumanEval/142,adversarial,gemma-12b:zero_shot,5,5,0,10,0.5,79.0,0.0,1.0,2.67,61.77,2.63,0.484,7353,0,7353,0.125,0.05,8,19,10,1.0,0.21,0.068,0.017
HumanEval/142,consensus,gemma-12b:scot,0,0,1,1,0.0,0.0,0.0,1.0,2.33,55.54,2.0,0.163,3902,0,3902,1.0,0.0909,0,10,9,2.7,0.0,0.0,0.2563
HumanEval/142,atomic_swarm,gemma-12b:few_shot,2,1,0,3,0.667,100.0,0.0,1.0,1.67,68.87,0.58,0.071,222,0,222,1.0,0.0909,0,10,2,0.6,0.0,3.0045,4.5045
HumanEval/142,actor_critic,gemma-12b:scot,4,5,0,9,0.444,69.0,0.0,1.0,3.45,58.95,2.95,0.437,1031,0,1031,0.125,0.05,8,19,12,1.53,0.21,0.4306,0.1212
HumanEval/142,soa,gemma-12b:few_shot,0,0,1,1,0.0,0.0,0.0,1.0,2.0,55.93,1.68,0.024,4352,0,4352,1.0,0.0909,0,10,15,1.5,0.0,0.0,0.2298
HumanEval/142,coa,gemma-12b:few_shot,2,5,0,7,0.286,95.0,0.0,1.0,2.0,66.14,1.53,0.026,2105,0,2105,1.0,0.0909,0,10,9,1.5,0.0,0.1359,0.4751
HumanEval/142,swarm,gemma-12b:few_shot,0,1,0,1,0.0,100.0,0.0,1.0,2.0,75.97,0.21,0.077,455,0,455,1.0,0.0909,0,10,1,0.1,0.0,0.0,2.1978
HumanEval/142,adversarial,gemma-12b:cot,5,7,0,12,0.417,75.0,0.0,1.0,2.23,70.51,2.32,0.616,206,0,206,1.0,0.45,8,19,12,0.63,0.21,2.0243,4.8544
HumanEval/142,consensus,gemma-12b:few_shot,0,10,0,10,0.0,38.0,0.0,1.0,2.3,67.96,2.63,0.121,2169,0,2169,1.0,0.0909,0,10,10,3.9,0.0,0.0,0.461
HumanEval/142,hybrid,gemma-12b:few_shot,15,8,0,23,0.652,86.0,0.0,1.0,2.27,54.91,4.63,0.363,2562,0,2562,0.125,0.2,8,4,24,8.25,0.25,0.2545,0.0488
HumanEval/142,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,10.0,0.0,1.0,5.0,88.25,1.0,0.956,2471,0,2471,0.125,0.05,8,19,0,0.0,0.21,0.0,0.0506
HumanEval/142,actor_critic,gemma-12b:few_shot,4,6,0,10,0.4,73.0,0.0,1.0,2.27,74.2,2.26,0.302,4934,0,4934,1.0,0.375,8,23,10,0.43,0.17,0.0811,0.2027
HumanEval/142,self_healing,gemma-12b:zero_shot,4,6,0,10,0.4,74.0,0.0,1.0,2.33,65.21,2.16,0.5,4246,0,4246,0.125,0.05,8,19,10,0.53,0.21,0.0942,0.0294
HumanEval/142,adversarial,gemma-12b:scot,3,7,0,10,0.3,81.0,0.0,1.0,2.67,58.66,3.37,0.383,0,0,0,0.125,0.0526,8,18,10,1.89,0.22,0.0,0.0
HumanEval/142,self_healing,gemma-12b:cot,0,0,1,1,0.0,0.0,0.0,1.0,2.0,64.1,1.26,0.02,0,0,0,1.0,0.0909,0,10,11,1.1,0.0,0.0,0.0
HumanEval/142,self_healing,gemma-12b:scot,4,6,0,10,0.4,74.0,0.0,1.0,2.33,65.21,2.16,0.5,1964,113,2077,0.125,0.05,8,19,10,0.53,0.21,0.1926,0.0602
HumanEval/142,self_healing,gemma-12b:few_shot,3,7,0,10,0.3,74.0,0.0,1.0,2.33,64.86,2.16,0.49,4070,1531,5601,0.125,0.05,8,19,10,0.53,0.21,0.0536,0.0223
HumanEval/143,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,40.0,0.0,1.0,0.0,100.0,0.05,0.033,0,0,0,1.0,0.05,0,19,0,0.0,0.0,0.0,0.0
HumanEval/143,baseline,gemma-12b:zero_shot,4,9,0,13,0.308,94.0,0.0,1.0,2.25,71.24,2.85,0.406,428,0,428,1.0,0.0435,0,22,13,0.68,0.0,0.7196,2.3364
HumanEval/143,competitive,gemma-12b:cot,0,0,0,0,0.0,40.0,0.0,1.0,0.0,100.0,0.05,0.033,0,0,0,1.0,0.05,0,19,0,0.0,0.0,0.0,0.0
HumanEval/143,baseline,gemma-12b:cot,6,7,0,13,0.462,94.0,0.0,1.0,2.25,71.6,2.8,0.396,272,0,272,1.0,0.0435,0,22,13,0.64,0.0,1.6985,3.6765
HumanEval/143,soa,gemma-12b:zero_shot,7,8,0,15,0.467,94.0,0.0,1.0,2.22,69.61,2.95,0.376,3137,0,3137,1.0,0.0435,0,22,15,0.68,0.0,0.1489,0.3188
HumanEval/143,coa,gemma-12b:zero_shot,6,3,0,9,0.667,88.0,0.0,1.0,2.0,69.12,1.55,0.021,214,0,214,1.0,1.0,0,19,13,0.68,0.0,3.1168,4.6729
HumanEval/143,atomic_swarm,gemma-12b:zero_shot,2,1,0,3,0.667,94.0,0.0,1.0,2.0,65.34,0.65,0.078,889,0,889,1.0,0.05,0,19,3,0.42,0.0,0.7503,1.1249
HumanEval/143,soa,gemma-12b:cot,8,7,0,15,0.533,94.0,0.0,1.0,2.22,69.61,2.95,0.372,423,0,423,1.0,0.0435,0,22,15,0.68,0.0,1.26,2.3641
HumanEval/143,coa,gemma-12b:cot,6,3,0,9,0.667,88.0,0.0,1.0,2.0,69.12,1.55,0.021,1394,0,1394,1.0,0.05,0,19,13,0.68,0.0,0.4785,0.7174
HumanEval/143,baseline,gemma-12b:scot,4,9,0,13,0.308,94.0,0.0,1.0,2.25,71.02,2.9,0.398,1180,0,1180,1.0,0.0435,0,22,13,0.68,0.0,0.261,0.8475
HumanEval/143,competitive,gemma-12b:scot,0,0,0,0,0.0,40.0,0.0,1.0,0.0,100.0,0.05,0.033,0,0,0,1.0,0.05,0,19,0,0.0,0.0,0.0,0.0
HumanEval/143,swarm,gemma-12b:zero_shot,1,0,0,1,1.0,100.0,0.0,1.0,2.0,78.02,0.3,0.064,11960,0,11960,1.0,0.05,0,19,1,0.16,0.0,0.0836,0.0836
HumanEval/143,hybrid,gemma-12b:cot,7,9,0,16,0.438,95.0,0.0,1.0,2.21,67.8,3.15,0.35,1540,0,1540,1.0,0.0435,0,22,16,0.82,0.0,0.2844,0.6494
HumanEval/143,atomic_swarm,gemma-12b:cot,1,2,0,3,0.333,78.0,0.0,1.0,2.0,64.64,0.7,0.07,2473,0,2473,1.0,1.0,0,19,3,0.47,0.0,0.1347,0.4044
HumanEval/143,consensus,gemma-12b:zero_shot,5,7,0,12,0.417,94.0,0.0,1.0,2.21,75.13,2.6,0.44,5408,0,5408,1.0,0.1739,0,22,12,0.55,0.0,0.0771,0.1849
HumanEval/143,hybrid,gemma-12b:zero_shot,0,0,1,1,0.0,0.0,0.0,1.0,2.0,45.36,4.15,0.028,11960,0,11960,0.0,0.0,0,7,19,5.71,0.43,0.0,0.0
HumanEval/143,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,0.0,0.0,1.0,2.21,52.54,3.6,0.016,6580,0,6580,1.0,0.05,0,19,35,2.11,0.0,0.0,0.152
HumanEval/143,swarm,gemma-12b:cot,4,5,0,9,0.444,64.0,0.0,1.0,2.4,49.72,1.4,0.059,1183,0,1183,1.0,0.1429,0,6,11,1.83,0.5,0.3753,0.8453
HumanEval/143,competitive,gemma-12b:few_shot,0,0,0,0,0.0,40.0,0.0,1.0,0.0,100.0,0.05,0.033,0,0,0,1.0,0.05,0,19,0,0.0,0.0,0.0,0.0
HumanEval/143,baseline,gemma-12b:few_shot,3,7,0,10,0.3,93.0,0.0,1.0,2.25,77.33,2.4,0.452,831,0,831,1.0,0.1739,0,22,10,0.45,0.0,0.361,1.2034
HumanEval/143,atomic_swarm,gemma-12b:scot,1,2,0,3,0.333,78.0,0.0,1.0,2.0,64.64,0.7,0.07,917,0,917,1.0,0.05,0,19,3,0.47,0.0,0.3631,1.0905
HumanEval/143,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,0.0,0.0,1.0,2.12,53.76,2.1,0.049,214,0,214,0.0,0.0,0,7,15,2.43,0.43,0.0,0.0
HumanEval/143,hybrid,gemma-12b:scot,4,5,0,9,0.444,86.0,0.0,1.0,2.55,76.22,2.45,0.48,1348,0,1348,1.0,0.1739,0,22,12,0.55,0.0,0.3294,0.7418
HumanEval/143,adversarial,gemma-12b:cot,8,5,0,13,0.615,94.0,0.0,1.0,2.2,74.06,2.7,0.421,2486,0,2486,1.0,0.1739,0,22,13,0.59,0.0,0.2474,0.4023
HumanEval/143,soa,gemma-12b:few_shot,7,7,0,14,0.5,94.0,0.0,1.0,2.24,70.42,2.9,0.389,809,0,809,1.0,0.0435,0,22,14,0.68,0.0,0.618,1.2361
HumanEval/143,swarm,gemma-12b:few_shot,0,1,0,1,0.0,100.0,0.0,0.667,2.0,81.86,0.2,0.091,608,0,608,1.0,0.05,0,19,1,0.05,0.0,0.0,1.6447
HumanEval/143,coa,gemma-12b:few_shot,10,0,0,10,1.0,67.0,0.0,0.667,2.13,61.88,2.05,0.038,1036,0,1036,1.0,0.1429,0,6,14,2.33,0.5,0.9653,0.9653
HumanEval/143,soa,gemma-12b:scot,7,9,0,16,0.438,95.0,0.0,1.0,2.21,68.47,3.05,0.364,1929,0,1929,1.0,0.0435,0,22,16,0.73,0.0,0.2271,0.5184
HumanEval/143,atomic_swarm,gemma-12b:few_shot,1,2,0,3,0.333,78.0,0.0,1.0,2.0,64.64,0.7,0.07,5066,0,5066,1.0,0.05,0,19,3,0.47,0.0,0.0657,0.1974
HumanEval/143,coa,gemma-12b:scot,5,1,0,6,0.833,85.0,0.0,1.0,2.0,74.81,1.25,0.024,214,0,214,1.0,0.05,0,19,10,0.53,0.0,3.8925,4.6729
HumanEval/143,hybrid,gemma-12b:few_shot,15,8,0,23,0.652,96.0,0.0,1.0,2.27,58.81,4.6,0.278,2120,0,2120,1.0,0.2,0,4,21,5.25,0.25,0.3075,0.4717
HumanEval/143,consensus,gemma-12b:few_shot,5,7,0,12,0.417,94.0,0.0,1.0,2.21,75.13,2.6,0.441,4823,0,4823,1.0,0.1739,0,22,12,0.55,0.0,0.0865,0.2073
HumanEval/143,adversarial,gemma-12b:scot,2,8,0,10,0.2,94.0,0.0,1.0,2.33,75.51,2.6,0.486,3063,0,3063,1.0,0.2308,2,25,10,0.48,0.04,0.0653,0.3265
HumanEval/143,actor_critic,gemma-12b:few_shot,10,3,0,13,0.769,94.0,0.0,1.0,2.12,66.57,3.4,0.134,5883,0,5883,0.875,0.875,8,7,13,2.14,0.43,0.1307,0.1487
HumanEval/143,self_healing,gemma-12b:cot,5,7,0,12,0.417,94.0,0.0,1.0,2.21,74.41,2.7,0.438,1588,0,1588,1.0,0.1739,0,22,12,0.64,0.0,0.2626,0.6297
HumanEval/143,actor_critic,gemma-12b:cot,8,10,0,18,0.444,95.0,0.0,1.0,2.2,67.53,3.3,0.37,2490,0,2490,1.0,0.1739,0,22,19,0.91,0.0,0.1783,0.4016
HumanEval/143,adversarial,gemma-12b:few_shot,3,9,0,12,0.25,94.0,0.0,1.0,2.27,73.31,2.7,0.407,1289,0,1289,1.0,0.0435,0,22,12,0.55,0.0,0.1939,0.7758
HumanEval/143,swarm,gemma-12b:scot,1,0,0,1,1.0,48.0,0.0,0.0,3.0,62.17,0.65,0.085,375,0,375,1.0,0.1429,0,6,1,0.5,0.5,2.6667,2.6667
HumanEval/143,consensus,gemma-12b:cot,7,8,0,15,0.467,95.0,0.0,1.0,2.18,71.28,3.0,0.4,2176,0,2176,1.0,0.1739,0,22,15,0.77,0.0,0.2146,0.4596
HumanEval/143,self_healing,gemma-12b:scot,0,0,1,1,0.0,0.0,0.0,1.0,2.13,55.02,1.95,0.048,0,0,0,0.0,0.0,0,6,14,2.67,0.5,0.0,0.0
HumanEval/143,consensus,gemma-12b:scot,5,8,0,13,0.385,94.0,0.0,1.0,2.2,74.06,2.7,0.432,4996,8683,13679,1.0,0.1739,0,22,13,0.59,0.0,0.0281,0.0731
HumanEval/143,self_healing,gemma-12b:zero_shot,0,0,0,0,0.0,10.0,0.0,1.0,3.0,85.2,1.5,0.792,1859,720,2579,0.0,0.0,10,6,0,0.0,0.5,0.0,0.0
HumanEval/143,actor_critic,gemma-12b:scot,5,10,0,15,0.333,95.0,0.0,1.0,2.24,70.98,3.0,0.405,1859,720,2579,1.0,0.1739,0,22,15,0.68,0.0,0.1291,0.3877
HumanEval/143,self_healing,gemma-12b:few_shot,4,9,0,13,0.308,94.0,0.0,1.0,2.2,74.06,2.7,0.431,0,0,0,1.0,0.1739,0,22,13,0.59,0.0,0.0,0.0
HumanEval/144,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,40.0,0.0,1.0,0.0,100.0,0.08,0.044,0,0,0,1.0,0.0833,0,11,0,0.0,0.0,0.0,0.0
HumanEval/144,baseline,gemma-12b:zero_shot,4,2,0,6,0.667,87.0,0.0,1.0,5.12,64.79,3.92,0.392,1975,0,1975,1.0,0.25,0,15,28,1.87,0.0,0.3377,0.5063
HumanEval/144,soa,gemma-12b:zero_shot,15,2,0,17,0.882,94.0,0.0,1.0,2.0,66.22,3.92,0.394,624,0,624,1.0,0.25,0,15,17,1.13,0.0,1.4135,1.6026
HumanEval/144,coa,gemma-12b:zero_shot,6,0,0,6,1.0,88.0,0.0,0.25,2.0,77.06,1.77,0.066,208,0,208,1.0,0.0833,0,11,9,0.82,0.0,4.8077,4.8077
HumanEval/144,competitive,gemma-12b:cot,0,0,0,0,0.0,40.0,0.0,1.0,0.0,100.0,0.08,0.044,0,0,0,1.0,0.0833,0,11,0,0.0,0.0,0.0,0.0
HumanEval/144,baseline,gemma-12b:cot,14,2,0,16,0.875,93.0,0.0,1.0,2.0,67.12,3.77,0.411,474,0,474,1.0,0.0526,0,18,16,0.89,0.0,1.846,2.1097
HumanEval/144,atomic_swarm,gemma-12b:zero_shot,2,1,0,3,0.667,68.0,0.0,1.0,3.0,63.67,1.38,0.049,408,0,408,1.0,0.0833,0,11,4,1.18,0.0,1.6348,2.451
HumanEval/144,swarm,gemma-12b:zero_shot,3,0,0,3,1.0,100.0,0.0,0.25,2.0,69.94,0.62,0.036,195,0,195,1.0,0.0833,0,11,3,0.27,0.0,5.1282,5.1282
HumanEval/144,hybrid,gemma-12b:zero_shot,6,2,0,8,0.75,94.0,0.0,1.0,5.6,59.31,6.0,0.253,2835,0,2835,1.0,0.25,0,15,40,3.33,0.0,0.2646,0.3527
HumanEval/144,actor_critic,gemma-12b:zero_shot,11,4,0,15,0.733,90.0,0.0,1.0,2.35,64.52,4.08,0.378,3342,0,3342,1.0,0.25,0,15,21,1.4,0.0,0.2193,0.2992
HumanEval/144,competitive,gemma-12b:scot,0,0,0,0,0.0,40.0,0.0,1.0,0.0,100.0,0.08,0.044,0,0,0,1.0,0.0833,0,11,0,0.0,0.0,0.0,0.0
HumanEval/144,soa,gemma-12b:cot,17,1,0,18,0.944,94.0,0.0,1.0,2.0,64.95,4.08,0.387,1357,0,1357,1.0,0.25,0,15,18,1.2,0.0,0.6957,0.7369
HumanEval/144,hybrid,gemma-12b:cot,16,3,0,19,0.842,94.0,0.0,1.0,2.0,63.36,4.23,0.391,2887,0,2887,1.0,0.0526,0,18,19,1.06,0.0,0.2917,0.3464
HumanEval/144,coa,gemma-12b:cot,6,0,0,6,1.0,88.0,0.0,0.25,2.0,77.06,1.77,0.066,694,0,694,1.0,0.0833,0,11,9,0.82,0.0,1.4409,1.4409
HumanEval/144,baseline,gemma-12b:scot,3,3,0,6,0.5,76.0,0.0,1.0,3.38,74.9,4.15,0.345,1928,0,1928,1.0,0.0625,0,15,16,1.07,0.0,0.2593,0.5187
HumanEval/144,swarm,gemma-12b:cot,1,0,0,1,1.0,100.0,0.0,0.25,2.0,79.74,0.38,0.048,3829,0,3829,1.0,0.0833,0,11,1,0.18,0.0,0.2612,0.2612
HumanEval/144,consensus,gemma-12b:zero_shot,0,0,1,1,0.0,0.0,0.0,1.0,2.0,55.48,2.92,0.046,1643,0,1643,1.0,0.0833,0,11,18,1.64,0.0,0.0,0.6086
HumanEval/144,atomic_swarm,gemma-12b:cot,2,1,0,3,0.667,68.0,0.0,1.0,3.0,63.67,1.38,0.049,3544,0,3544,1.0,0.0833,0,11,4,1.18,0.0,0.1882,0.2822
HumanEval/144,actor_critic,gemma-12b:cot,10,1,0,11,0.909,91.0,0.0,1.0,2.0,74.38,3.0,0.483,5617,0,5617,1.0,0.0526,0,18,11,0.61,0.0,0.1618,0.178
HumanEval/144,competitive,gemma-12b:few_shot,0,0,0,0,0.0,40.0,0.0,1.0,0.0,100.0,0.08,0.044,0,0,0,1.0,0.0833,0,11,0,0.0,0.0,0.0,0.0
HumanEval/144,coa,gemma-12b:scot,6,0,0,6,1.0,88.0,0.0,0.25,2.0,77.06,1.77,0.066,1390,0,1390,1.0,0.0833,0,11,9,0.82,0.0,0.7194,0.7194
HumanEval/144,soa,gemma-12b:scot,15,2,0,17,0.882,94.0,0.0,1.0,2.0,66.22,3.92,0.394,208,0,208,1.0,0.0625,0,15,17,1.13,0.0,4.2404,4.8077
HumanEval/144,baseline,gemma-12b:few_shot,9,3,0,12,0.75,97.0,0.0,1.0,2.25,50.27,2.08,0.059,0,0,0,1.0,0.0833,0,11,15,1.36,0.0,0.0,0.0
HumanEval/144,swarm,gemma-12b:scot,1,1,0,2,0.5,79.0,0.0,1.0,3.5,66.8,0.69,0.052,784,0,784,1.0,0.0833,0,11,5,0.45,0.0,0.6378,1.2755
HumanEval/144,atomic_swarm,gemma-12b:scot,2,1,0,3,0.667,68.0,0.0,1.0,3.0,63.67,1.38,0.049,1916,0,1916,1.0,0.0833,0,11,4,1.18,0.0,0.3481,0.5219
HumanEval/144,consensus,gemma-12b:cot,0,0,1,1,0.0,0.0,0.0,1.0,2.0,46.65,4.46,0.034,3386,0,3386,1.0,0.0833,0,11,28,2.55,0.0,0.0,0.2953
HumanEval/144,hybrid,gemma-12b:scot,5,3,0,8,0.625,90.0,0.0,1.0,4.6,61.63,4.31,0.361,4203,0,4203,1.0,0.25,0,15,31,2.07,0.0,0.1487,0.2379
HumanEval/144,adversarial,gemma-12b:zero_shot,3,4,0,7,0.429,91.0,0.0,1.0,4.33,69.22,4.15,0.343,2709,0,2709,1.0,0.0625,0,15,26,2.0,0.0,0.1584,0.3691
HumanEval/144,soa,gemma-12b:few_shot,16,1,0,17,0.941,94.0,0.0,1.0,2.0,66.22,3.92,0.394,4615,0,4615,1.0,0.0625,0,15,17,1.13,0.0,0.2039,0.2167
HumanEval/144,swarm,gemma-12b:few_shot,1,0,0,1,1.0,100.0,0.0,0.25,2.0,81.86,0.31,0.135,403,0,403,1.0,0.0833,0,11,1,0.09,0.0,2.4814,2.4814
HumanEval/144,consensus,gemma-12b:scot,0,0,1,1,0.0,0.0,0.0,1.0,2.0,55.48,2.92,0.05,1619,0,1619,1.0,0.0833,0,11,18,1.64,0.0,0.0,0.6177
HumanEval/144,hybrid,gemma-12b:few_shot,6,3,0,9,0.667,92.0,0.0,1.0,3.73,63.14,4.69,0.318,1917,0,1917,1.0,0.0625,0,15,26,2.27,0.0,0.3479,0.5216
HumanEval/144,adversarial,gemma-12b:cot,11,3,0,14,0.786,93.0,0.0,1.0,2.0,69.86,3.46,0.455,394,0,394,1.0,0.0526,0,18,14,0.78,0.0,1.9949,2.5381
HumanEval/144,atomic_swarm,gemma-12b:few_shot,2,1,0,3,0.667,68.0,0.0,1.0,3.0,63.67,1.38,0.049,204,0,204,1.0,0.0833,0,11,4,1.18,0.0,3.2696,4.902
HumanEval/144,actor_critic,gemma-12b:few_shot,15,0,0,15,1.0,94.0,0.0,0.0,2.19,68.52,3.92,0.437,1619,0,1619,1.0,1.0,8,23,15,0.65,0.17,0.6177,0.6177
HumanEval/144,coa,gemma-12b:few_shot,6,0,0,6,1.0,88.0,0.0,0.25,2.0,77.06,1.77,0.066,924,0,924,1.0,0.0833,0,11,9,0.82,0.0,1.0823,1.0823
HumanEval/144,adversarial,gemma-12b:scot,4,1,0,5,0.8,82.0,0.0,1.0,3.71,75.04,2.85,0.502,3038,0,3038,1.0,0.0526,0,18,15,0.83,0.0,0.2633,0.3292
HumanEval/144,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,27.0,0.0,1.0,1.0,86.7,1.15,0.881,0,0,0,1.0,0.0526,0,18,0,0.0,0.0,0.0,0.0
HumanEval/144,self_healing,gemma-12b:cot,0,0,0,0,0.0,36.0,0.0,1.0,1.0,89.7,1.15,0.833,284,0,284,1.0,0.0625,0,15,0,0.0,0.0,0.0,3.5211
HumanEval/144,consensus,gemma-12b:few_shot,0,0,1,1,0.0,0.0,0.0,1.0,2.0,54.41,3.08,0.042,1675,0,1675,1.0,0.0833,0,11,19,1.73,0.0,0.0,0.597
HumanEval/144,actor_critic,gemma-12b:scot,3,2,0,5,0.6,83.0,0.0,1.0,6.83,61.96,4.31,0.375,1333,0,1333,1.0,0.3125,0,15,35,2.33,0.0,0.4501,0.7502
HumanEval/144,self_healing,gemma-12b:scot,2,1,0,3,0.667,90.0,0.0,1.0,13.8,55.28,5.15,0.316,2058,946,3004,1.0,0.0625,0,15,47,3.13,0.0,0.222,0.3329
HumanEval/144,self_healing,gemma-12b:few_shot,2,1,0,3,0.667,88.0,0.0,1.0,14.2,54.27,5.31,0.308,167,7,174,1.0,0.0625,0,15,49,3.27,0.0,3.8333,5.7471
HumanEval/144,self_healing,gemma-12b:zero_shot,0,3,0,3,0.0,45.0,0.0,1.0,11.0,60.76,4.38,0.358,527,0,527,1.0,0.25,0,15,37,2.47,0.0,0.0,1.8975
HumanEval/145,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,15.0,0.0,1.0,0.0,100.0,0.05,0.062,0,0,0,1.0,0.0909,0,10,0,0.0,0.0,0.0,0.0
