task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens,model,real_branch_coverage,real_line_coverage
HumanEval/142,hybrid,gemma-12b:few_shot,15,8,0,23,0.652,86.0,,1.0,2.27,54.91,4.63,0.363,2562,0,2562,gemma-12b,0.0,0.0
HumanEval/142,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,10.0,,1.0,5.0,88.25,1.0,0.956,2471,0,2471,gemma-12b,0.0,0.0
HumanEval/142,actor_critic,gemma-12b:few_shot,4,6,0,10,0.4,73.0,,1.0,2.27,74.2,2.26,0.302,4934,0,4934,gemma-12b,0.0,0.0
HumanEval/142,self_healing,gemma-12b:zero_shot,4,6,0,10,0.4,74.0,,1.0,2.33,65.21,2.16,0.5,4246,0,4246,gemma-12b,0.0,0.0
HumanEval/142,adversarial,gemma-12b:scot,3,7,0,10,0.3,81.0,,1.0,2.67,58.66,3.37,0.383,0,0,0,gemma-12b,0.0,0.0
HumanEval/142,self_healing,gemma-12b:cot,0,0,1,1,0.0,,,1.0,2.0,64.1,1.26,0.02,0,0,0,gemma-12b,0.0,0.0
HumanEval/142,self_healing,gemma-12b:scot,4,6,0,10,0.4,74.0,,1.0,2.33,65.21,2.16,0.5,1964,113,2077,gemma-12b,0.0,0.0
HumanEval/142,self_healing,gemma-12b:few_shot,3,7,0,10,0.3,74.0,,1.0,2.33,64.86,2.16,0.49,4070,1531,5601,gemma-12b,0.0,0.0
HumanEval/143,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.05,0.033,0,0,0,gemma-12b,0.0,0.0
HumanEval/143,baseline,gemma-12b:zero_shot,4,9,0,13,0.308,94.0,,1.0,2.25,71.24,2.85,0.406,428,0,428,gemma-12b,0.0,0.0
HumanEval/143,competitive,gemma-12b:cot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.05,0.033,0,0,0,gemma-12b,0.0,0.0
HumanEval/143,baseline,gemma-12b:cot,6,7,0,13,0.462,94.0,,1.0,2.25,71.6,2.8,0.396,272,0,272,gemma-12b,0.0,0.0
HumanEval/143,soa,gemma-12b:zero_shot,7,8,0,15,0.467,94.0,,1.0,2.22,69.61,2.95,0.376,3137,0,3137,gemma-12b,0.0,0.0
HumanEval/143,coa,gemma-12b:zero_shot,6,3,0,9,0.667,88.0,,1.0,2.0,69.12,1.55,0.021,214,0,214,gemma-12b,0.0,0.0
HumanEval/143,atomic_swarm,gemma-12b:zero_shot,2,1,0,3,0.667,94.0,,1.0,2.0,65.34,0.65,0.078,889,0,889,gemma-12b,0.0,0.0
HumanEval/143,soa,gemma-12b:cot,8,7,0,15,0.533,94.0,,1.0,2.22,69.61,2.95,0.372,423,0,423,gemma-12b,0.0,0.0
HumanEval/143,coa,gemma-12b:cot,6,3,0,9,0.667,88.0,,1.0,2.0,69.12,1.55,0.021,1394,0,1394,gemma-12b,0.0,0.0
HumanEval/143,baseline,gemma-12b:scot,4,9,0,13,0.308,94.0,,1.0,2.25,71.02,2.9,0.398,1180,0,1180,gemma-12b,0.0,0.0
HumanEval/143,competitive,gemma-12b:scot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.05,0.033,0,0,0,gemma-12b,0.0,0.0
HumanEval/143,swarm,gemma-12b:zero_shot,1,0,0,1,1.0,100.0,,1.0,2.0,78.02,0.3,0.064,11960,0,11960,gemma-12b,0.0,0.0
HumanEval/143,hybrid,gemma-12b:cot,7,9,0,16,0.438,95.0,,1.0,2.21,67.8,3.15,0.35,1540,0,1540,gemma-12b,0.0,0.0
HumanEval/143,atomic_swarm,gemma-12b:cot,1,2,0,3,0.333,78.0,,1.0,2.0,64.64,0.7,0.07,2473,0,2473,gemma-12b,0.0,0.0
HumanEval/143,consensus,gemma-12b:zero_shot,5,7,0,12,0.417,94.0,,1.0,2.21,75.13,2.6,0.44,5408,0,5408,gemma-12b,0.0,0.0
HumanEval/143,hybrid,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,45.36,4.15,0.028,11960,0,11960,gemma-12b,0.0,0.0
HumanEval/143,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.21,52.54,3.6,0.016,6580,0,6580,gemma-12b,0.0,0.0
HumanEval/143,swarm,gemma-12b:cot,4,5,0,9,0.444,64.0,,1.0,2.4,49.72,1.4,0.059,1183,0,1183,gemma-12b,0.0,0.0
HumanEval/143,competitive,gemma-12b:few_shot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.05,0.033,0,0,0,gemma-12b,0.0,0.0
HumanEval/143,baseline,gemma-12b:few_shot,3,7,0,10,0.3,93.0,,1.0,2.25,77.33,2.4,0.452,831,0,831,gemma-12b,0.0,0.0
HumanEval/143,atomic_swarm,gemma-12b:scot,1,2,0,3,0.333,78.0,,1.0,2.0,64.64,0.7,0.07,917,0,917,gemma-12b,0.0,0.0
HumanEval/143,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.12,53.76,2.1,0.049,214,0,214,gemma-12b,0.0,0.0
HumanEval/143,hybrid,gemma-12b:scot,4,5,0,9,0.444,86.0,,1.0,2.55,76.22,2.45,0.48,1348,0,1348,gemma-12b,0.0,0.0
HumanEval/143,adversarial,gemma-12b:cot,8,5,0,13,0.615,94.0,,1.0,2.2,74.06,2.7,0.421,2486,0,2486,gemma-12b,0.0,0.0
HumanEval/143,soa,gemma-12b:few_shot,7,7,0,14,0.5,94.0,,1.0,2.24,70.42,2.9,0.389,809,0,809,gemma-12b,0.0,0.0
HumanEval/143,swarm,gemma-12b:few_shot,0,1,0,1,0.0,100.0,,0.667,2.0,81.86,0.2,0.091,608,0,608,gemma-12b,0.0,0.0
HumanEval/143,coa,gemma-12b:few_shot,10,0,0,10,1.0,67.0,,0.667,2.13,61.88,2.05,0.038,1036,0,1036,gemma-12b,0.0,0.0
HumanEval/143,soa,gemma-12b:scot,7,9,0,16,0.438,95.0,,1.0,2.21,68.47,3.05,0.364,1929,0,1929,gemma-12b,0.0,0.0
HumanEval/143,atomic_swarm,gemma-12b:few_shot,1,2,0,3,0.333,78.0,,1.0,2.0,64.64,0.7,0.07,5066,0,5066,gemma-12b,0.0,0.0
HumanEval/143,coa,gemma-12b:scot,5,1,0,6,0.833,85.0,,1.0,2.0,74.81,1.25,0.024,214,0,214,gemma-12b,0.0,0.0
HumanEval/143,hybrid,gemma-12b:few_shot,15,8,0,23,0.652,96.0,,1.0,2.27,58.81,4.6,0.278,2120,0,2120,gemma-12b,0.0,0.0
HumanEval/143,consensus,gemma-12b:few_shot,5,7,0,12,0.417,94.0,,1.0,2.21,75.13,2.6,0.441,4823,0,4823,gemma-12b,0.0,0.0
HumanEval/143,adversarial,gemma-12b:scot,2,8,0,10,0.2,94.0,,1.0,2.33,75.51,2.6,0.486,3063,0,3063,gemma-12b,0.0,0.0
HumanEval/143,actor_critic,gemma-12b:few_shot,10,3,0,13,0.769,94.0,,1.0,2.12,66.57,3.4,0.134,5883,0,5883,gemma-12b,0.0,0.0
HumanEval/143,self_healing,gemma-12b:cot,5,7,0,12,0.417,94.0,,1.0,2.21,74.41,2.7,0.438,1588,0,1588,gemma-12b,0.0,0.0
HumanEval/143,actor_critic,gemma-12b:cot,8,10,0,18,0.444,95.0,,1.0,2.2,67.53,3.3,0.37,2490,0,2490,gemma-12b,0.0,0.0
HumanEval/143,adversarial,gemma-12b:few_shot,3,9,0,12,0.25,94.0,,1.0,2.27,73.31,2.7,0.407,1289,0,1289,gemma-12b,0.0,0.0
HumanEval/143,swarm,gemma-12b:scot,1,0,0,1,1.0,48.0,,0.0,3.0,62.17,0.65,0.085,375,0,375,gemma-12b,0.0,0.0
HumanEval/143,consensus,gemma-12b:cot,7,8,0,15,0.467,95.0,,1.0,2.18,71.28,3.0,0.4,2176,0,2176,gemma-12b,0.0,0.0
HumanEval/143,self_healing,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.13,55.02,1.95,0.048,0,0,0,gemma-12b,0.0,0.0
HumanEval/143,consensus,gemma-12b:scot,5,8,0,13,0.385,94.0,,1.0,2.2,74.06,2.7,0.432,4996,8683,13679,gemma-12b,0.0,0.0
HumanEval/143,self_healing,gemma-12b:zero_shot,0,0,0,0,0.0,10.0,,1.0,3.0,85.2,1.5,0.792,1859,720,2579,gemma-12b,0.0,0.0
HumanEval/143,actor_critic,gemma-12b:scot,5,10,0,15,0.333,95.0,,1.0,2.24,70.98,3.0,0.405,1859,720,2579,gemma-12b,0.0,0.0
HumanEval/143,self_healing,gemma-12b:few_shot,4,9,0,13,0.308,94.0,,1.0,2.2,74.06,2.7,0.431,0,0,0,gemma-12b,0.0,0.0
HumanEval/144,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.08,0.044,0,0,0,gemma-12b,0.0,0.0
HumanEval/144,baseline,gemma-12b:zero_shot,4,2,0,6,0.667,87.0,,1.0,5.12,64.79,3.92,0.392,1975,0,1975,gemma-12b,0.0,0.0
HumanEval/144,soa,gemma-12b:zero_shot,15,2,0,17,0.882,94.0,,1.0,2.0,66.22,3.92,0.394,624,0,624,gemma-12b,0.0,0.0
HumanEval/144,coa,gemma-12b:zero_shot,6,0,0,6,1.0,88.0,,0.25,2.0,77.06,1.77,0.066,208,0,208,gemma-12b,0.0,0.0
HumanEval/144,competitive,gemma-12b:cot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.08,0.044,0,0,0,gemma-12b,0.0,0.0
HumanEval/144,baseline,gemma-12b:cot,14,2,0,16,0.875,93.0,,1.0,2.0,67.12,3.77,0.411,474,0,474,gemma-12b,0.0,0.0
HumanEval/144,atomic_swarm,gemma-12b:zero_shot,2,1,0,3,0.667,68.0,,1.0,3.0,63.67,1.38,0.049,408,0,408,gemma-12b,0.0,0.0
HumanEval/144,swarm,gemma-12b:zero_shot,3,0,0,3,1.0,100.0,,0.25,2.0,69.94,0.62,0.036,195,0,195,gemma-12b,0.0,0.0
HumanEval/144,hybrid,gemma-12b:zero_shot,6,2,0,8,0.75,94.0,,1.0,5.6,59.31,6.0,0.253,2835,0,2835,gemma-12b,0.0,0.0
HumanEval/144,actor_critic,gemma-12b:zero_shot,11,4,0,15,0.733,90.0,,1.0,2.35,64.52,4.08,0.378,3342,0,3342,gemma-12b,0.0,0.0
HumanEval/144,competitive,gemma-12b:scot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.08,0.044,0,0,0,gemma-12b,0.0,0.0
HumanEval/144,soa,gemma-12b:cot,17,1,0,18,0.944,94.0,,1.0,2.0,64.95,4.08,0.387,1357,0,1357,gemma-12b,0.0,0.0
HumanEval/144,hybrid,gemma-12b:cot,16,3,0,19,0.842,94.0,,1.0,2.0,63.36,4.23,0.391,2887,0,2887,gemma-12b,0.0,0.0
HumanEval/144,coa,gemma-12b:cot,6,0,0,6,1.0,88.0,,0.25,2.0,77.06,1.77,0.066,694,0,694,gemma-12b,0.0,0.0
HumanEval/144,baseline,gemma-12b:scot,3,3,0,6,0.5,76.0,,1.0,3.38,74.9,4.15,0.345,1928,0,1928,gemma-12b,0.0,0.0
HumanEval/144,swarm,gemma-12b:cot,1,0,0,1,1.0,100.0,,0.25,2.0,79.74,0.38,0.048,3829,0,3829,gemma-12b,0.0,0.0
HumanEval/144,consensus,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,55.48,2.92,0.046,1643,0,1643,gemma-12b,0.0,0.0
HumanEval/144,atomic_swarm,gemma-12b:cot,2,1,0,3,0.667,68.0,,1.0,3.0,63.67,1.38,0.049,3544,0,3544,gemma-12b,0.0,0.0
HumanEval/144,actor_critic,gemma-12b:cot,10,1,0,11,0.909,91.0,,1.0,2.0,74.38,3.0,0.483,5617,0,5617,gemma-12b,0.0,0.0
HumanEval/144,competitive,gemma-12b:few_shot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.08,0.044,0,0,0,gemma-12b,0.0,0.0
HumanEval/144,coa,gemma-12b:scot,6,0,0,6,1.0,88.0,,0.25,2.0,77.06,1.77,0.066,1390,0,1390,gemma-12b,0.0,0.0
HumanEval/144,soa,gemma-12b:scot,15,2,0,17,0.882,94.0,,1.0,2.0,66.22,3.92,0.394,208,0,208,gemma-12b,0.0,0.0
HumanEval/144,baseline,gemma-12b:few_shot,9,3,0,12,0.75,97.0,,1.0,2.25,50.27,2.08,0.059,0,0,0,gemma-12b,0.0,0.0
HumanEval/144,swarm,gemma-12b:scot,1,1,0,2,0.5,79.0,,1.0,3.5,66.8,0.69,0.052,784,0,784,gemma-12b,0.0,0.0
HumanEval/144,atomic_swarm,gemma-12b:scot,2,1,0,3,0.667,68.0,,1.0,3.0,63.67,1.38,0.049,1916,0,1916,gemma-12b,0.0,0.0
HumanEval/144,consensus,gemma-12b:cot,0,0,1,1,0.0,,,1.0,2.0,46.65,4.46,0.034,3386,0,3386,gemma-12b,0.0,0.0
HumanEval/144,hybrid,gemma-12b:scot,5,3,0,8,0.625,90.0,,1.0,4.6,61.63,4.31,0.361,4203,0,4203,gemma-12b,0.0,0.0
HumanEval/144,adversarial,gemma-12b:zero_shot,3,4,0,7,0.429,91.0,,1.0,4.33,69.22,4.15,0.343,2709,0,2709,gemma-12b,0.0,0.0
HumanEval/144,soa,gemma-12b:few_shot,16,1,0,17,0.941,94.0,,1.0,2.0,66.22,3.92,0.394,4615,0,4615,gemma-12b,0.0,0.0
HumanEval/144,swarm,gemma-12b:few_shot,1,0,0,1,1.0,100.0,,0.25,2.0,81.86,0.31,0.135,403,0,403,gemma-12b,0.0,0.0
HumanEval/144,consensus,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.0,55.48,2.92,0.05,1619,0,1619,gemma-12b,0.0,0.0
HumanEval/144,hybrid,gemma-12b:few_shot,6,3,0,9,0.667,92.0,,1.0,3.73,63.14,4.69,0.318,1917,0,1917,gemma-12b,0.0,0.0
HumanEval/144,adversarial,gemma-12b:cot,11,3,0,14,0.786,93.0,,1.0,2.0,69.86,3.46,0.455,394,0,394,gemma-12b,0.0,0.0
HumanEval/144,atomic_swarm,gemma-12b:few_shot,2,1,0,3,0.667,68.0,,1.0,3.0,63.67,1.38,0.049,204,0,204,gemma-12b,0.0,0.0
HumanEval/144,actor_critic,gemma-12b:few_shot,15,0,0,15,1.0,94.0,,0.0,2.19,68.52,3.92,0.437,1619,0,1619,gemma-12b,0.0,0.0
HumanEval/144,coa,gemma-12b:few_shot,6,0,0,6,1.0,88.0,,0.25,2.0,77.06,1.77,0.066,924,0,924,gemma-12b,0.0,0.0
HumanEval/144,adversarial,gemma-12b:scot,4,1,0,5,0.8,82.0,,1.0,3.71,75.04,2.85,0.502,3038,0,3038,gemma-12b,0.0,0.0
HumanEval/144,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,27.0,,1.0,1.0,86.7,1.15,0.881,0,0,0,gemma-12b,0.0,0.0
HumanEval/144,self_healing,gemma-12b:cot,0,0,0,0,0.0,36.0,,1.0,1.0,89.7,1.15,0.833,284,0,284,gemma-12b,0.0,0.0
HumanEval/144,consensus,gemma-12b:few_shot,0,0,1,1,0.0,,,1.0,2.0,54.41,3.08,0.042,1675,0,1675,gemma-12b,0.0,0.0
HumanEval/144,actor_critic,gemma-12b:scot,3,2,0,5,0.6,83.0,,1.0,6.83,61.96,4.31,0.375,1333,0,1333,gemma-12b,0.0,0.0
HumanEval/144,self_healing,gemma-12b:scot,2,1,0,3,0.667,90.0,,1.0,13.8,55.28,5.15,0.316,2058,946,3004,gemma-12b,0.0,0.0
HumanEval/144,self_healing,gemma-12b:few_shot,2,1,0,3,0.667,88.0,,1.0,14.2,54.27,5.31,0.308,167,7,174,gemma-12b,0.0,0.0
HumanEval/144,self_healing,gemma-12b:zero_shot,0,3,0,3,0.0,45.0,,1.0,11.0,60.76,4.38,0.358,527,0,527,gemma-12b,0.0,0.0
HumanEval/145,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,15.0,,1.0,0.0,100.0,0.05,0.062,0,0,0,gemma-12b,0.0,0.0
HumanEval/145,baseline,gemma-12b:zero_shot,7,4,0,11,0.636,76.0,,1.0,2.0,72.12,2.0,0.35,182,0,182,gemma-12b,0.0,0.0
HumanEval/145,competitive,gemma-12b:cot,0,0,0,0,0.0,15.0,,1.0,0.0,100.0,0.05,0.062,0,0,0,gemma-12b,0.0,0.0
HumanEval/145,coa,gemma-12b:zero_shot,7,2,0,9,0.778,100.0,,1.0,2.0,69.78,1.45,0.03,364,0,364,gemma-12b,0.0,0.0
HumanEval/145,soa,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.62,50.5,2.65,0.051,5470,0,5470,gemma-12b,0.0,0.0
HumanEval/145,swarm,gemma-12b:zero_shot,0,1,0,1,0.0,79.0,,1.0,2.0,78.02,0.3,0.079,907,0,907,gemma-12b,0.0,0.0
HumanEval/145,baseline,gemma-12b:cot,9,3,0,12,0.75,77.0,,1.0,2.0,70.42,2.1,0.337,240,0,240,gemma-12b,0.0,0.0
HumanEval/145,atomic_swarm,gemma-12b:zero_shot,2,1,0,3,0.667,93.0,,1.0,3.0,60.49,0.8,0.188,178,0,178,gemma-12b,0.0,0.0
HumanEval/145,hybrid,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.65,46.94,3.7,0.05,3258,0,3258,gemma-12b,0.0,0.0
HumanEval/145,competitive,gemma-12b:scot,0,0,0,0,0.0,15.0,,1.0,0.0,100.0,0.05,0.062,0,0,0,gemma-12b,0.0,0.0
HumanEval/145,coa,gemma-12b:cot,7,2,0,9,0.778,95.0,,1.0,2.22,67.3,1.65,0.027,182,0,182,gemma-12b,0.0,0.0
HumanEval/145,soa,gemma-12b:cot,0,0,1,1,0.0,,,1.0,1.65,48.53,2.85,0.04,417,0,417,gemma-12b,0.0,0.0
HumanEval/145,baseline,gemma-12b:scot,5,4,0,9,0.556,74.0,,1.0,2.0,71.42,2.85,0.264,441,0,441,gemma-12b,0.0,0.0
HumanEval/145,consensus,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.67,50.77,2.55,0.066,3748,0,3748,gemma-12b,0.0,0.0
HumanEval/145,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.71,53.66,3.75,0.026,1322,0,1322,gemma-12b,0.0,0.0
HumanEval/145,atomic_swarm,gemma-12b:cot,2,1,0,3,0.667,93.0,,1.0,3.0,60.49,0.8,0.188,178,0,178,gemma-12b,0.0,0.0
HumanEval/145,hybrid,gemma-12b:cot,9,4,0,13,0.692,73.0,,1.0,2.0,60.89,2.8,0.266,1528,0,1528,gemma-12b,0.0,0.0
HumanEval/145,swarm,gemma-12b:cot,0,2,0,2,0.0,83.0,,1.0,2.0,68.04,0.6,0.092,526,0,526,gemma-12b,0.0,0.0
HumanEval/145,competitive,gemma-12b:few_shot,0,0,0,0,0.0,15.0,,1.0,0.0,100.0,0.05,0.062,0,0,0,gemma-12b,0.0,0.0
HumanEval/145,baseline,gemma-12b:few_shot,6,5,0,11,0.545,86.0,,1.0,2.0,47.83,1.4,0.054,2928,0,2928,gemma-12b,0.0,0.0
HumanEval/145,actor_critic,gemma-12b:cot,7,4,0,11,0.636,77.0,,1.0,2.0,73.44,2.05,0.36,750,0,750,gemma-12b,0.0,0.0
HumanEval/145,soa,gemma-12b:scot,0,0,1,1,0.0,,,1.0,1.72,50.67,2.45,0.023,2314,0,2314,gemma-12b,0.0,0.0
HumanEval/145,atomic_swarm,gemma-12b:scot,2,1,0,3,0.667,93.0,,1.0,3.0,60.49,0.8,0.188,422,0,422,gemma-12b,0.0,0.0
HumanEval/145,consensus,gemma-12b:cot,0,0,1,1,0.0,,,1.0,1.69,52.69,2.25,0.031,3174,0,3174,gemma-12b,0.0,0.0
HumanEval/145,coa,gemma-12b:scot,7,2,0,9,0.778,95.0,,1.0,2.22,67.3,1.65,0.028,182,0,182,gemma-12b,0.0,0.0
HumanEval/145,swarm,gemma-12b:scot,0,1,0,1,0.0,79.0,,1.0,2.0,76.55,0.35,0.1,3600,0,3600,gemma-12b,0.0,0.0
HumanEval/145,hybrid,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.0,67.52,2.25,0.058,1254,0,1254,gemma-12b,0.0,0.0
HumanEval/145,soa,gemma-12b:few_shot,0,0,1,1,0.0,,,1.0,1.69,49.66,2.75,0.059,535,0,535,gemma-12b,0.0,0.0
HumanEval/145,coa,gemma-12b:few_shot,7,2,0,9,0.778,95.0,,1.0,2.22,67.3,1.65,0.027,1122,0,1122,gemma-12b,0.0,0.0
HumanEval/145,actor_critic,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.0,100.0,1.45,0.055,812,0,812,gemma-12b,0.0,0.0
HumanEval/145,consensus,gemma-12b:scot,0,0,1,1,0.0,,,1.0,1.69,49.96,2.75,0.043,3171,0,3171,gemma-12b,0.0,0.0
HumanEval/145,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.65,49.42,2.75,0.05,926,0,926,gemma-12b,0.0,0.0
HumanEval/145,hybrid,gemma-12b:few_shot,18,14,0,32,0.562,85.0,,1.0,2.08,53.48,4.75,0.173,3311,0,3311,gemma-12b,0.0,0.0
HumanEval/145,consensus,gemma-12b:few_shot,0,0,1,1,0.0,,,1.0,1.69,49.51,2.75,0.063,2426,0,2426,gemma-12b,0.0,0.0
HumanEval/145,adversarial,gemma-12b:cot,9,2,0,11,0.818,76.0,,1.0,2.0,71.87,2.0,0.359,192,0,192,gemma-12b,0.0,0.0
HumanEval/145,atomic_swarm,gemma-12b:few_shot,2,1,0,3,0.667,93.0,,1.0,3.0,60.49,0.8,0.188,2315,0,2315,gemma-12b,0.0,0.0
HumanEval/145,swarm,gemma-12b:few_shot,0,1,0,1,0.0,100.0,,1.0,2.0,76.42,0.2,0.195,1285,0,1285,gemma-12b,0.0,0.0
HumanEval/145,adversarial,gemma-12b:scot,5,5,0,10,0.5,75.0,,1.0,2.0,73.09,1.9,0.369,192,0,192,gemma-12b,0.0,0.0
HumanEval/145,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,14.0,,1.0,1.0,95.12,0.8,0.631,2418,0,2418,gemma-12b,0.0,0.0
HumanEval/145,actor_critic,gemma-12b:few_shot,2,8,0,10,0.2,74.0,,1.0,1.91,75.26,1.85,0.369,691,0,691,gemma-12b,0.0,0.0
HumanEval/145,self_healing,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.73,52.05,2.35,0.06,1145,357,1502,gemma-12b,0.0,0.0
HumanEval/145,self_healing,gemma-12b:cot,0,0,1,1,0.0,,,1.0,1.71,52.47,2.3,0.061,343,337,680,gemma-12b,0.0,0.0
HumanEval/145,self_healing,gemma-12b:scot,0,0,1,1,0.0,,,1.0,1.71,52.47,2.3,0.061,737,615,1352,gemma-12b,0.0,0.0
HumanEval/145,self_healing,gemma-12b:few_shot,0,0,1,1,0.0,,,1.0,1.71,52.47,2.3,0.061,595,0,595,gemma-12b,0.0,0.0
HumanEval/146,competitive,gemma-12b:zero_shot,0,0,0,0,0.0,18.0,,1.0,0.0,100.0,0.08,0.089,0,0,0,gemma-12b,0.0,0.0
HumanEval/146,baseline,gemma-12b:zero_shot,10,6,0,16,0.625,85.0,,1.0,2.22,61.27,3.77,0.31,183,0,183,gemma-12b,0.0,0.0
HumanEval/146,competitive,gemma-12b:cot,0,0,0,0,0.0,18.0,,1.0,0.0,100.0,0.08,0.089,0,0,0,gemma-12b,0.0,0.0
HumanEval/146,coa,gemma-12b:zero_shot,5,3,0,8,0.625,97.0,,1.0,2.0,75.53,1.77,0.128,183,0,183,gemma-12b,0.0,0.0
HumanEval/146,soa,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.94,50.12,4.38,0.029,183,0,183,gemma-12b,0.0,0.0
HumanEval/146,swarm,gemma-12b:zero_shot,1,0,0,1,1.0,67.0,,0.0,2.0,81.86,0.31,0.172,334,0,334,gemma-12b,0.0,0.0
HumanEval/146,baseline,gemma-12b:cot,14,2,0,16,0.875,85.0,,1.0,2.22,60.88,4.0,0.271,241,0,241,gemma-12b,0.0,0.0
HumanEval/146,atomic_swarm,gemma-12b:zero_shot,3,0,0,3,1.0,100.0,,0.5,2.0,65.44,0.85,0.096,4065,0,4065,gemma-12b,0.0,0.0
HumanEval/146,hybrid,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,54.58,5.23,0.054,3285,0,3285,gemma-12b,0.0,0.0
HumanEval/146,competitive,gemma-12b:scot,0,0,0,0,0.0,18.0,,1.0,0.0,100.0,0.08,0.089,0,0,0,gemma-12b,0.0,0.0
HumanEval/146,coa,gemma-12b:cot,5,3,0,8,0.625,97.0,,1.0,2.0,75.53,1.77,0.128,408,0,408,gemma-12b,0.0,0.0
HumanEval/146,actor_critic,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.88,47.07,4.38,0.056,2343,0,2343,gemma-12b,0.0,0.0
HumanEval/146,soa,gemma-12b:cot,0,0,1,1,0.0,,,1.0,1.93,52.56,4.0,0.049,421,0,421,gemma-12b,0.0,0.0
HumanEval/146,consensus,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.07,56.38,2.54,0.079,3837,0,3837,gemma-12b,0.0,0.0
HumanEval/146,atomic_swarm,gemma-12b:cot,3,0,0,3,1.0,100.0,,0.5,2.0,65.44,0.85,0.096,2487,0,2487,gemma-12b,0.0,0.0
HumanEval/146,swarm,gemma-12b:cot,4,6,0,10,0.4,82.0,,1.0,2.33,43.5,3.31,0.068,1489,0,1489,gemma-12b,0.0,0.0
HumanEval/146,hybrid,gemma-12b:cot,13,10,0,23,0.565,88.0,,1.0,2.2,53.59,4.92,0.216,1946,0,1946,gemma-12b,0.0,0.0
HumanEval/146,baseline,gemma-12b:scot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.266,3837,0,3837,gemma-12b,0.0,0.0
HumanEval/146,coa,gemma-12b:scot,5,3,0,8,0.625,97.0,,1.0,2.0,75.53,1.77,0.128,376,0,376,gemma-12b,0.0,0.0
HumanEval/146,soa,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.0,54.62,2.85,0.044,2027,0,2027,gemma-12b,0.0,0.0
HumanEval/146,baseline,gemma-12b:few_shot,6,7,0,13,0.462,79.0,,1.0,2.53,63.79,3.54,0.309,6248,0,6248,gemma-12b,0.0,0.0
HumanEval/146,consensus,gemma-12b:cot,0,0,1,1,0.0,,,1.0,2.06,55.26,2.69,0.076,5889,0,5889,gemma-12b,0.0,0.0
HumanEval/146,competitive,gemma-12b:few_shot,0,0,0,0,0.0,18.0,,1.0,0.0,100.0,0.08,0.089,0,0,0,gemma-12b,0.0,0.0
HumanEval/146,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,48.85,5.08,0.03,0,0,0,gemma-12b,0.0,0.0
HumanEval/146,hybrid,gemma-12b:scot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.313,1674,0,1674,gemma-12b,0.0,0.0
HumanEval/146,consensus,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.0,56.19,2.62,0.072,3355,0,3355,gemma-12b,0.0,0.0
HumanEval/146,adversarial,gemma-12b:cot,10,5,0,15,0.667,85.0,,1.0,2.24,62.48,3.77,0.286,927,0,927,gemma-12b,0.0,0.0
HumanEval/146,coa,gemma-12b:few_shot,5,3,0,8,0.625,97.0,,1.0,2.0,75.53,1.77,0.128,1918,0,1918,gemma-12b,0.0,0.0
