task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens,unique_inputs_count,edge_case_count,test_type_count,duplication_ratio,diversity_score
HumanEval/142,self_healing,gemma-27b:zero_shot,0,0,0,0,0,12.5,0.0,1.0,2.5,74.78,1.53,0.674,4122,1530,5652,0,0,0,1.0,0.0
HumanEval/142,atomic_swarm,gemma-27b:few_shot,2,0,0,2,1.0,58.54,41.67,0.0,2.4,80.38,2.0,0.61,4344,1530,5874,2,1,3,0.333,0.408
HumanEval/142,swarm,gemma-27b:scot,5,4,0,9,0.556,72.55,50.0,1.0,2.18,75.89,2.53,0.506,3697,113,3810,8,2,3,0.0,0.683
HumanEval/142,adversarial,gemma-27b:cot,0,15,0,15,0.0,71.43,0.0,1.0,1.88,67.86,2.21,0.44,2318,1893,4211,15,2,4,0.0,0.783
HumanEval/142,consensus,gemma-27b:scot,7,7,0,14,0.5,78.46,50.0,1.0,1.88,71.87,3.26,0.403,2168,0,2168,14,2,4,0.0,0.783
HumanEval/142,hybrid,gemma-27b:scot,3,4,0,7,0.429,70.21,50.0,1.0,2.22,76.5,2.32,0.508,7005,3951,10956,7,2,3,0.0,0.658
HumanEval/142,self_healing,gemma-27b:cot,0,0,0,0,0,12.5,0.0,1.0,2.5,74.78,1.53,0.674,3014,1600,4614,0,0,0,1.0,0.0
HumanEval/142,actor_critic,gemma-27b:scot,6,6,0,12,0.5,75.44,50.0,1.0,2.07,70.51,2.84,0.43,722,0,722,12,2,3,0.0,0.733
HumanEval/142,hybrid,gemma-27b:few_shot,10,13,0,23,0.435,86.27,70.0,1.0,2.22,56.29,4.95,0.293,9037,4453,13490,18,3,3,0.043,0.764
HumanEval/142,actor_critic,gemma-27b:few_shot,3,6,0,9,0.333,73.21,50.0,1.0,2.91,68.36,3.42,0.288,3464,1161,4625,12,2,4,0.0,0.783
HumanEval/142,consensus,gemma-27b:few_shot,7,7,0,14,0.5,78.46,50.0,1.0,1.88,71.87,3.26,0.403,5805,1438,7243,14,2,4,0.0,0.783
HumanEval/142,adversarial,gemma-27b:scot,4,7,0,11,0.364,77.05,50.0,1.0,2.08,69.48,3.05,0.442,1772,1372,3144,10,2,3,0.091,0.711
HumanEval/142,self_healing,gemma-27b:scot,0,0,0,0,0,12.5,0.0,1.0,2.5,74.78,1.53,0.674,2802,2113,4915,0,0,0,1.0,0.0
HumanEval/142,adversarial,gemma-27b:few_shot,5,7,0,12,0.417,80.28,66.67,1.0,2.43,66.93,3.32,0.391,0,0,0,12,2,3,0.0,0.733
HumanEval/142,self_healing,gemma-27b:few_shot,0,0,0,0,0,12.5,0.0,1.0,2.5,74.78,1.53,0.674,374,416,790,0,0,0,1.0,0.0
HumanEval/143,competitive,gemma-27b:zero_shot,9,3,0,12,0.75,84.48,70.0,1.0,2.4,70.85,3.75,0.367,0,0,0,10,1,3,0.167,0.65
HumanEval/143,baseline,gemma-27b:zero_shot,5,5,0,10,0.5,83.33,70.0,1.0,2.0,72.56,3.55,0.371,822,0,822,10,1,3,0.0,0.692
HumanEval/143,competitive,gemma-27b:cot,8,3,0,11,0.727,83.93,70.0,1.0,2.43,71.26,3.65,0.376,0,0,0,10,1,3,0.091,0.669
HumanEval/143,soa,gemma-27b:zero_shot,5,7,0,12,0.417,85.71,70.0,1.0,2.25,69.27,4.0,0.344,1150,0,1150,0,0,0,1.0,0.0
HumanEval/143,baseline,gemma-27b:cot,7,5,0,12,0.583,84.48,70.0,1.0,2.0,71.79,3.75,0.348,8466,0,8466,12,1,3,0.0,0.692
HumanEval/143,swarm,gemma-27b:zero_shot,6,0,0,6,1.0,95.38,100.0,0.0,4.78,64.79,3.3,0.464,932,0,932,27,2,3,0.0,0.733
HumanEval/143,atomic_swarm,gemma-27b:zero_shot,2,0,0,2,1.0,33.05,21.43,0.0,4.0,61.37,6.75,0.292,6082,0,6082,2,1,3,0.333,0.408
HumanEval/143,coa,gemma-27b:zero_shot,6,4,0,10,0.6,44.54,20.59,1.0,3.18,59.49,7.35,0.254,1825,0,1825,9,2,3,0.1,0.683
HumanEval/143,soa,gemma-27b:cot,8,7,0,15,0.533,87.5,78.57,1.0,2.37,66.78,4.25,0.317,214,0,214,0,0,0,1.0,0.0
HumanEval/143,competitive,gemma-27b:scot,8,3,0,11,0.727,83.93,70.0,1.0,2.43,71.26,3.65,0.376,0,0,0,10,1,3,0.091,0.669
HumanEval/143,coa,gemma-27b:cot,6,5,0,11,0.545,45.45,20.59,1.0,3.11,59.27,7.45,0.249,654,0,654,10,2,3,0.091,0.711
HumanEval/143,hybrid,gemma-27b:zero_shot,13,11,0,24,0.542,87.78,70.0,1.0,2.18,59.47,5.45,0.239,1812,0,1812,0,0,0,1.0,0.0
HumanEval/143,competitive,gemma-27b:few_shot,9,3,0,12,0.75,84.48,70.0,1.0,2.4,70.85,3.75,0.365,0,0,0,10,1,3,0.167,0.65
HumanEval/143,consensus,gemma-27b:zero_shot,14,6,0,20,0.7,86.84,70.0,1.0,2.25,65.97,4.65,0.287,2178,0,2178,17,1,3,0.19,0.644
HumanEval/143,atomic_swarm,gemma-27b:cot,2,0,0,2,1.0,33.05,21.43,0.0,4.0,61.37,6.75,0.292,210,0,210,2,1,3,0.333,0.408
HumanEval/143,baseline,gemma-27b:scot,7,11,0,18,0.389,80.0,65.0,1.0,3.25,65.25,5.15,0.317,928,0,928,19,1,4,0.0,0.742
HumanEval/143,baseline,gemma-27b:few_shot,4,4,0,8,0.5,82.0,70.0,1.0,2.55,72.11,3.35,0.398,390,0,390,8,1,3,0.0,0.642
HumanEval/143,soa,gemma-27b:scot,8,7,0,15,0.533,87.5,78.57,1.0,2.37,66.78,4.25,0.317,997,0,997,0,0,0,1.0,0.0
HumanEval/143,adversarial,gemma-27b:zero_shot,9,5,0,14,0.643,85.71,70.0,1.0,2.0,70.72,4.0,0.336,0,0,0,13,1,3,0.0,0.692
HumanEval/143,actor_critic,gemma-27b:zero_shot,9,5,0,14,0.643,92.19,90.0,1.0,2.0,70.24,4.05,0.346,1736,0,1736,12,1,3,0.0,0.692
HumanEval/143,hybrid,gemma-27b:cot,19,8,0,27,0.704,88.46,70.0,1.0,2.5,57.13,6.05,0.243,1896,0,1896,34,1,3,0.103,0.666
HumanEval/143,swarm,gemma-27b:few_shot,0,1,0,1,0.0,70.0,70.0,1.0,1.5,62.36,1.05,0.826,179,0,179,1,0,3,0.0,0.425
HumanEval/143,adversarial,gemma-27b:cot,0,13,0,13,0.0,57.63,0.0,1.0,2.27,70.3,3.0,0.423,214,0,214,11,1,4,0.0,0.742
HumanEval/143,atomic_swarm,gemma-27b:scot,2,0,0,2,1.0,33.05,21.43,0.0,4.0,61.37,6.75,0.292,4626,492,5118,2,1,3,0.333,0.408
HumanEval/143,soa,gemma-27b:few_shot,5,7,0,12,0.417,85.71,70.0,1.0,2.25,69.27,4.0,0.344,1781,205,1986,0,0,0,1.0,0.0
HumanEval/143,coa,gemma-27b:scot,5,5,0,10,0.5,44.54,20.59,1.0,3.18,59.49,7.35,0.253,2001,205,2206,9,2,3,0.1,0.683
HumanEval/143,actor_critic,gemma-27b:cot,0,1,0,1,0.0,57.69,70.0,1.0,7.25,65.62,3.9,0.329,4626,492,5118,14,1,3,0.0,0.692
HumanEval/143,swarm,gemma-27b:scot,4,0,0,4,1.0,70.83,50.0,0.0,2.0,74.13,3.25,0.458,5604,223,5827,1,1,3,0.0,0.467
HumanEval/143,atomic_swarm,gemma-27b:few_shot,2,0,0,2,1.0,33.05,21.43,0.0,4.0,61.37,6.75,0.292,5959,882,6841,2,1,3,0.333,0.408
HumanEval/143,swarm,gemma-27b:cot,7,7,0,14,0.5,87.14,78.57,1.0,2.29,69.63,4.15,0.334,4281,299,4580,14,1,4,0.0,0.742
HumanEval/143,consensus,gemma-27b:scot,10,2,0,12,0.833,84.48,70.0,1.0,2.4,70.85,3.75,0.35,2146,0,2146,10,1,3,0.167,0.65
HumanEval/143,consensus,gemma-27b:cot,13,3,0,16,0.812,86.36,70.0,1.0,2.32,68.84,4.15,0.319,2830,8683,11513,15,1,3,0.062,0.676
HumanEval/143,self_healing,gemma-27b:zero_shot,8,5,0,13,0.615,85.0,70.0,1.0,2.38,70.39,3.85,0.358,1668,9,1677,13,1,3,0.0,0.692
HumanEval/143,hybrid,gemma-27b:scot,8,2,0,10,0.8,90.91,83.33,1.0,2.0,74.15,3.25,0.417,2549,720,3269,9,1,3,0.1,0.642
HumanEval/143,consensus,gemma-27b:few_shot,12,6,0,18,0.667,87.14,70.0,1.0,2.29,67.72,4.35,0.308,2443,299,2742,17,1,3,0.056,0.678
HumanEval/143,adversarial,gemma-27b:scot,6,6,0,12,0.5,48.33,35.0,1.0,3.5,74.53,4.15,0.407,1362,968,2330,2,0,4,0.0,0.5
HumanEval/143,adversarial,gemma-27b:few_shot,6,4,0,10,0.6,93.18,100.0,1.0,2.0,74.17,3.25,0.393,1989,9392,11381,10,1,3,0.0,0.692
HumanEval/143,self_healing,gemma-27b:cot,10,4,0,14,0.714,85.48,70.0,1.0,2.35,69.9,3.95,0.35,282,241,523,14,1,3,0.0,0.692
HumanEval/143,hybrid,gemma-27b:few_shot,9,11,0,20,0.45,85.87,75.0,1.0,2.0,62.74,5.45,0.243,1907,239,2146,21,2,3,0.042,0.723
HumanEval/143,self_healing,gemma-27b:scot,8,5,0,13,0.615,85.0,70.0,1.0,2.38,70.39,3.85,0.358,0,0,0,13,1,3,0.0,0.692
HumanEval/143,coa,gemma-27b:few_shot,5,5,0,10,0.5,44.54,20.59,1.0,3.18,59.49,7.35,0.253,220,0,220,9,2,3,0.1,0.683
HumanEval/143,actor_critic,gemma-27b:few_shot,5,7,0,12,0.417,93.88,100.0,1.0,2.07,72.77,3.6,0.373,1365,0,1365,12,1,4,0.0,0.742
HumanEval/143,actor_critic,gemma-27b:scot,4,8,0,12,0.333,91.23,100.0,1.0,2.0,72.85,3.8,0.358,749,0,749,13,1,4,0.0,0.742
HumanEval/143,self_healing,gemma-27b:few_shot,8,5,0,13,0.615,85.0,70.0,1.0,2.38,70.39,3.85,0.358,0,0,0,13,1,3,0.0,0.692
HumanEval/144,competitive,gemma-27b:zero_shot,0,17,0,17,0.0,92.68,93.0,1.0,1.94,71.6,3.46,0.436,0,0,0,28,0,3,0.0,0.65
HumanEval/144,baseline,gemma-27b:zero_shot,13,0,0,13,1.0,92.31,92.0,0.0,1.87,76.37,4.0,0.394,413,0,413,19,0,3,0.0,0.65
HumanEval/144,competitive,gemma-27b:cot,0,18,0,18,0.0,93.02,93.0,1.0,1.95,70.32,3.62,0.424,0,0,0,23,0,3,0.056,0.636
HumanEval/144,swarm,gemma-27b:zero_shot,0,1,0,1,0.0,70.0,70.0,1.0,1.5,88.36,1.08,0.838,1861,0,1861,2,0,3,0.0,0.45
HumanEval/144,soa,gemma-27b:zero_shot,14,1,0,15,0.933,93.02,93.0,1.0,1.88,74.44,4.31,0.372,0,0,0,20,0,3,0.0,0.65
HumanEval/144,atomic_swarm,gemma-27b:zero_shot,0,3,0,3,0.0,78.57,79.0,1.0,1.75,93.47,1.38,0.779,636,0,636,4,0,3,0.0,0.5
HumanEval/144,coa,gemma-27b:zero_shot,8,1,0,9,0.889,94.23,94.0,1.0,2.91,70.15,5.46,0.319,414,0,414,23,0,4,0.0,0.7
HumanEval/144,baseline,gemma-27b:cot,13,1,0,14,0.929,92.68,93.0,1.0,1.88,75.4,4.15,0.385,266,0,266,21,0,3,0.0,0.65
HumanEval/144,competitive,gemma-27b:scot,0,16,0,16,0.0,92.31,92.0,1.0,1.94,72.93,3.31,0.455,0,0,0,21,0,3,0.0,0.65
HumanEval/144,atomic_swarm,gemma-27b:cot,0,3,0,3,0.0,78.57,79.0,1.0,1.75,93.47,1.38,0.777,623,0,623,4,0,3,0.0,0.5
HumanEval/144,soa,gemma-27b:cot,14,1,0,15,0.933,93.02,93.0,1.0,1.88,74.44,4.31,0.372,623,0,623,20,0,3,0.0,0.65
HumanEval/144,swarm,gemma-27b:cot,0,1,0,1,0.0,66.67,67.0,1.0,1.5,78.99,1.08,0.76,2309,0,2309,2,0,3,0.0,0.45
HumanEval/144,coa,gemma-27b:cot,7,2,0,9,0.778,88.33,88.0,1.0,3.0,67.81,6.77,0.264,2522,0,2522,23,0,4,0.0,0.7
HumanEval/144,baseline,gemma-27b:scot,2,4,0,6,0.333,81.08,81.0,1.0,3.25,75.7,3.85,0.402,491,0,491,18,0,3,0.0,0.65
HumanEval/144,consensus,gemma-27b:zero_shot,14,1,0,15,0.933,93.02,93.0,1.0,1.88,74.44,4.31,0.372,3536,0,3536,20,0,3,0.0,0.65
HumanEval/144,competitive,gemma-27b:few_shot,0,17,0,17,0.0,92.68,93.0,1.0,1.94,71.6,3.46,0.439,0,0,0,22,0,3,0.0,0.65
HumanEval/144,soa,gemma-27b:scot,14,1,0,15,0.933,93.02,93.0,1.0,1.88,74.44,4.31,0.372,484,0,484,20,0,3,0.0,0.65
HumanEval/144,hybrid,gemma-27b:zero_shot,58,6,0,64,0.906,94.0,94.0,1.0,1.9,65.87,8.77,0.248,0,0,0,28,1,4,0.0,0.742
HumanEval/144,atomic_swarm,gemma-27b:scot,0,3,0,3,0.0,78.57,79.0,1.0,1.75,93.47,1.38,0.779,2068,0,2068,4,0,3,0.0,0.5
HumanEval/144,coa,gemma-27b:scot,8,1,0,9,0.889,94.23,94.0,1.0,3.0,69.88,5.46,0.316,213,0,213,28,0,4,0.0,0.7
HumanEval/144,baseline,gemma-27b:few_shot,0,10,0,10,0.0,88.46,88.0,1.0,1.91,82.96,2.31,0.559,384,0,384,17,0,3,0.0,0.65
HumanEval/144,actor_critic,gemma-27b:zero_shot,13,2,0,15,0.867,94.55,100.0,1.0,2.12,69.77,5.08,0.343,3332,0,3332,25,0,3,0.0,0.65
HumanEval/144,swarm,gemma-27b:scot,0,3,0,3,0.0,68.75,69.0,1.0,2.5,90.86,1.54,0.693,385,0,385,12,0,3,0.0,0.65
HumanEval/144,hybrid,gemma-27b:cot,0,10,0,10,0.0,47.89,48.0,1.0,5.91,52.06,5.77,0.286,2068,0,2068,62,0,3,0.0,0.65
HumanEval/144,adversarial,gemma-27b:zero_shot,14,1,0,15,0.933,93.02,93.0,1.0,1.88,74.44,4.31,0.372,0,0,0,21,0,3,0.0,0.65
HumanEval/144,consensus,gemma-27b:cot,14,1,0,15,0.933,93.02,93.0,1.0,1.88,74.44,4.31,0.372,3081,0,3081,19,0,3,0.0,0.65
HumanEval/144,soa,gemma-27b:few_shot,14,1,0,15,0.933,93.02,93.0,1.0,1.88,74.44,4.31,0.372,1841,176,2017,20,0,3,0.0,0.65
HumanEval/144,actor_critic,gemma-27b:cot,0,10,0,10,0.0,47.83,48.0,1.0,5.18,58.39,5.62,0.289,889,0,889,56,0,4,0.0,0.7
HumanEval/144,coa,gemma-27b:few_shot,8,1,0,9,0.889,94.23,94.0,1.0,2.91,70.15,5.46,0.319,4995,743,5738,23,0,4,0.0,0.7
HumanEval/144,adversarial,gemma-27b:cot,0,7,0,7,0.0,62.5,62.0,1.0,4.25,69.57,3.38,0.426,4782,743,5525,30,0,3,0.0,0.65
HumanEval/144,actor_critic,gemma-27b:few_shot,5,3,0,8,0.625,89.74,90.0,1.0,2.5,75.28,4.08,0.375,1888,1054,2942,18,0,3,0.0,0.65
HumanEval/144,self_healing,gemma-27b:zero_shot,0,0,0,0,0,33.33,33.0,1.0,1.0,62.45,1.92,0.63,599,0,599,0,0,0,1.0,0.0
HumanEval/144,atomic_swarm,gemma-27b:few_shot,0,3,0,3,0.0,78.57,79.0,1.0,1.75,93.47,1.38,0.777,3073,562,3635,4,0,3,0.0,0.5
HumanEval/144,swarm,gemma-27b:few_shot,0,1,0,1,0.0,66.67,67.0,1.0,1.5,80.72,1.0,0.845,254,0,254,2,0,3,0.0,0.45
HumanEval/144,adversarial,gemma-27b:scot,6,1,0,7,0.857,93.75,100.0,1.0,3.22,71.94,4.54,0.363,421,7,428,26,0,3,0.0,0.65
HumanEval/144,consensus,gemma-27b:few_shot,16,1,0,17,0.941,93.62,94.0,1.0,1.89,72.52,4.62,0.35,2596,7,2603,22,0,3,0.0,0.65
HumanEval/144,hybrid,gemma-27b:few_shot,15,3,0,18,0.833,93.26,100.0,1.0,3.32,54.14,8.0,0.236,1817,0,1817,53,2,3,0.0,0.733
HumanEval/144,adversarial,gemma-27b:few_shot,3,3,0,6,0.5,89.74,90.0,1.0,3.5,74.37,4.08,0.385,865,840,1705,28,0,3,0.0,0.65
HumanEval/144,consensus,gemma-27b:scot,14,1,0,15,0.933,93.02,93.0,1.0,1.88,74.44,4.31,0.372,2082,207,2289,19,0,3,0.0,0.65
HumanEval/144,self_healing,gemma-27b:scot,0,0,0,0,0,33.33,33.0,1.0,1.0,62.45,1.92,0.63,1913,1233,3146,0,0,0,1.0,0.0
HumanEval/144,hybrid,gemma-27b:scot,5,1,0,6,0.833,92.11,92.0,1.0,3.44,74.39,3.92,0.384,585,0,585,0,0,0,1.0,0.0
HumanEval/144,actor_critic,gemma-27b:scot,8,2,0,10,0.8,90.28,100.0,1.0,2.25,68.13,6.77,0.272,1219,0,1219,34,0,4,0.0,0.7
HumanEval/144,self_healing,gemma-27b:few_shot,0,0,0,0,0,33.33,33.0,1.0,1.0,62.45,1.92,0.63,1074,0,1074,0,0,0,1.0,0.0
HumanEval/144,self_healing,gemma-27b:cot,0,0,0,0,0,33.33,33.0,1.0,1.0,62.45,1.92,0.63,1000,0,1000,0,0,0,1.0,0.0
HumanEval/145,competitive,gemma-27b:zero_shot,0,13,0,13,0.0,73.17,0.0,1.0,1.93,73.94,1.85,0.36,0,0,0,13,2,3,0.0,0.733
HumanEval/145,baseline,gemma-27b:zero_shot,4,6,0,10,0.4,75.0,50.0,1.0,1.83,76.67,2.35,0.339,182,0,182,10,2,3,0.0,0.733
HumanEval/145,competitive,gemma-27b:cot,0,13,0,13,0.0,73.17,0.0,1.0,1.93,73.94,1.85,0.36,0,0,0,13,2,3,0.0,0.733
HumanEval/145,swarm,gemma-27b:zero_shot,0,1,0,1,0.0,35.29,0.0,1.0,1.5,74.09,0.65,0.686,418,0,418,1,0,3,0.0,0.425
HumanEval/145,soa,gemma-27b:zero_shot,7,6,0,13,0.538,78.0,50.0,1.0,1.87,74.12,2.65,0.313,518,0,518,12,2,3,0.0,0.733
HumanEval/145,coa,gemma-27b:zero_shot,3,5,0,8,0.375,64.81,33.33,1.0,1.64,74.09,3.35,0.267,542,0,542,8,2,4,0.0,0.733
HumanEval/145,atomic_swarm,gemma-27b:zero_shot,2,1,0,3,0.667,66.67,50.0,1.0,1.4,83.26,1.8,0.424,2950,0,2950,3,1,4,0.0,0.567
HumanEval/145,baseline,gemma-27b:cot,6,6,0,12,0.5,77.08,50.0,1.0,1.86,74.11,2.55,0.312,240,0,240,12,2,3,0.0,0.733
HumanEval/145,competitive,gemma-27b:scot,0,13,0,13,0.0,73.17,0.0,1.0,1.93,73.94,1.85,0.36,0,0,0,13,2,3,0.0,0.733
HumanEval/145,soa,gemma-27b:cot,6,7,0,13,0.462,78.0,50.0,1.0,1.87,74.12,2.65,0.306,180,0,180,13,2,3,0.0,0.733
HumanEval/145,coa,gemma-27b:cot,3,5,0,8,0.375,64.81,33.33,1.0,1.64,73.87,3.35,0.267,379,0,379,7,2,4,0.125,0.677
HumanEval/145,atomic_swarm,gemma-27b:cot,2,1,0,3,0.667,66.67,50.0,1.0,1.4,83.26,1.8,0.424,1833,0,1833,3,1,4,0.0,0.567
HumanEval/145,swarm,gemma-27b:cot,2,1,0,3,0.667,65.62,50.0,1.0,1.6,80.19,1.8,0.403,4437,0,4437,2,1,3,0.0,0.492
HumanEval/145,baseline,gemma-27b:scot,7,2,0,9,0.778,73.81,50.0,1.0,1.82,77.82,2.25,0.348,4483,0,4483,9,2,3,0.0,0.708
HumanEval/145,hybrid,gemma-27b:zero_shot,8,7,0,15,0.533,80.36,50.0,1.0,1.94,71.08,2.95,0.278,4483,0,4483,14,2,3,0.0,0.733
HumanEval/145,soa,gemma-27b:scot,7,6,0,13,0.538,78.0,50.0,1.0,1.87,73.81,2.65,0.309,180,0,180,12,2,3,0.0,0.733
HumanEval/145,actor_critic,gemma-27b:zero_shot,7,7,0,14,0.5,80.36,50.0,1.0,2.0,71.2,3.0,0.273,1191,0,1191,13,1,3,0.0,0.692
HumanEval/145,coa,gemma-27b:scot,3,5,0,8,0.375,64.81,33.33,1.0,1.64,74.09,3.35,0.267,1378,0,1378,8,2,4,0.0,0.733
HumanEval/145,hybrid,gemma-27b:cot,0,21,0,21,0.0,81.36,0.0,1.0,2.0,62.27,2.75,0.261,3011,0,3011,20,2,3,0.048,0.721
HumanEval/145,competitive,gemma-27b:few_shot,0,14,0,14,0.0,74.42,0.0,1.0,1.93,72.32,1.95,0.342,0,0,0,14,2,3,0.0,0.733
HumanEval/145,atomic_swarm,gemma-27b:scot,2,1,0,3,0.667,66.67,50.0,1.0,1.4,83.26,1.8,0.424,178,0,178,3,1,4,0.0,0.567
HumanEval/145,baseline,gemma-27b:few_shot,5,4,0,9,0.556,73.81,50.0,1.0,1.82,78.04,2.25,0.324,536,0,536,9,2,3,0.0,0.708
HumanEval/145,consensus,gemma-27b:zero_shot,8,9,0,17,0.471,78.12,50.0,1.0,1.91,66.81,3.35,0.252,7039,0,7039,19,2,3,0.0,0.733
HumanEval/145,swarm,gemma-27b:scot,0,1,0,1,0.0,60.71,50.0,1.0,1.33,72.33,1.75,0.416,1528,0,1528,0,0,3,0.0,0.4
HumanEval/145,actor_critic,gemma-27b:cot,0,14,0,14,0.0,73.91,0.0,1.0,2.13,72.74,2.35,0.321,922,0,922,17,2,3,0.0,0.733
HumanEval/145,adversarial,gemma-27b:zero_shot,8,5,0,13,0.615,78.0,50.0,1.0,1.87,74.12,2.65,0.309,0,0,0,13,2,3,0.0,0.733
HumanEval/145,swarm,gemma-27b:few_shot,0,1,0,1,0.0,35.29,0.0,1.0,1.5,74.09,0.65,0.672,1625,0,1625,1,0,3,0.0,0.425
HumanEval/145,consensus,gemma-27b:cot,8,7,0,15,0.533,79.63,50.0,1.0,1.88,71.92,2.85,0.297,4246,0,4246,14,2,3,0.0,0.733
HumanEval/145,soa,gemma-27b:few_shot,7,6,0,13,0.538,78.0,50.0,1.0,1.87,74.12,2.65,0.31,358,0,358,12,2,3,0.0,0.733
HumanEval/145,coa,gemma-27b:few_shot,3,5,0,8,0.375,64.81,33.33,1.0,1.64,74.09,3.35,0.267,692,0,692,8,2,4,0.0,0.733
HumanEval/145,hybrid,gemma-27b:scot,3,5,0,8,0.375,73.17,50.0,1.0,1.9,78.02,2.2,0.355,505,0,505,9,2,3,0.0,0.708
HumanEval/145,atomic_swarm,gemma-27b:few_shot,2,1,0,3,0.667,66.67,50.0,1.0,1.4,83.26,1.8,0.424,178,0,178,3,1,4,0.0,0.567
HumanEval/145,actor_critic,gemma-27b:scot,9,5,0,14,0.643,78.85,50.0,1.0,1.88,72.26,2.75,0.302,1957,16,1973,13,2,3,0.0,0.733
HumanEval/145,adversarial,gemma-27b:cot,0,14,0,14,0.0,74.42,0.0,1.0,1.93,72.2,1.95,0.362,2690,412,3102,13,2,3,0.0,0.733
HumanEval/145,consensus,gemma-27b:scot,6,7,0,13,0.462,78.0,50.0,1.0,1.87,73.81,2.65,0.316,2245,0,2245,13,2,3,0.0,0.733
HumanEval/145,hybrid,gemma-27b:few_shot,12,5,0,17,0.706,84.06,66.67,1.0,1.95,66.79,3.6,0.23,1721,0,1721,16,3,3,0.059,0.76
HumanEval/145,actor_critic,gemma-27b:few_shot,4,5,0,9,0.444,71.79,0.0,1.0,1.91,77.44,2.2,0.316,1005,357,1362,9,1,3,0.0,0.667
HumanEval/145,adversarial,gemma-27b:scot,6,5,0,11,0.545,76.09,50.0,1.0,1.85,75.85,2.45,0.326,0,0,0,11,2,3,0.0,0.733
HumanEval/145,consensus,gemma-27b:few_shot,8,7,0,15,0.533,79.63,50.0,1.0,1.88,71.92,2.85,0.297,3471,261,3732,14,2,3,0.0,0.733
HumanEval/145,self_healing,gemma-27b:zero_shot,0,0,0,0,0,17.39,0.0,1.0,1.0,73.39,1.3,0.545,0,0,0,0,0,0,1.0,0.0
HumanEval/145,adversarial,gemma-27b:few_shot,6,4,0,10,0.6,75.0,50.0,1.0,1.83,77.26,2.35,0.313,257,264,521,10,2,3,0.0,0.733
HumanEval/145,self_healing,gemma-27b:cot,0,0,0,0,0,17.39,0.0,1.0,1.0,73.39,1.3,0.545,11678,10250,21928,0,0,0,1.0,0.0
HumanEval/145,self_healing,gemma-27b:scot,0,0,0,0,0,17.39,0.0,1.0,1.0,73.39,1.3,0.545,511,0,511,0,0,0,1.0,0.0
HumanEval/145,self_healing,gemma-27b:few_shot,0,0,0,0,0,17.39,0.0,1.0,1.0,73.39,1.3,0.545,825,0,825,0,0,0,1.0,0.0
HumanEval/146,competitive,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.338,0,0,0,0,0,0,1.0,0.0
HumanEval/146,competitive,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.335,0,0,0,0,0,0,1.0,0.0
HumanEval/146,swarm,gemma-27b:zero_shot,0,1,0,1,0.0,40.0,0.0,1.0,1.5,88.43,0.85,0.753,1184,0,1184,1,0,3,0.0,0.425
HumanEval/146,baseline,gemma-27b:zero_shot,14,2,0,16,0.875,84.38,58.33,1.0,2.17,67.94,4.54,0.277,2207,0,2207,15,1,3,0.062,0.676
HumanEval/146,soa,gemma-27b:zero_shot,13,3,0,16,0.812,84.38,58.33,1.0,2.17,67.94,4.54,0.277,362,0,362,15,1,3,0.062,0.676
HumanEval/146,atomic_swarm,gemma-27b:zero_shot,11,1,0,12,0.917,83.33,58.33,1.0,2.07,71.07,4.23,0.332,400,0,400,10,1,4,0.167,0.7
HumanEval/146,coa,gemma-27b:zero_shot,11,3,0,14,0.786,71.25,38.89,1.0,2.24,68.07,6.08,0.247,184,0,184,12,1,4,0.143,0.706
HumanEval/146,baseline,gemma-27b:cot,13,2,0,15,0.867,83.87,58.33,1.0,2.18,69.4,4.38,0.3,241,0,241,15,1,3,0.0,0.692
HumanEval/146,competitive,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.338,0,0,0,0,0,0,1.0,0.0
HumanEval/146,soa,gemma-27b:cot,12,3,0,15,0.8,83.87,58.33,1.0,2.18,68.62,4.38,0.279,2896,0,2896,14,1,3,0.067,0.675
HumanEval/146,atomic_swarm,gemma-27b:cot,3,0,0,3,1.0,75.0,58.33,0.0,2.6,82.2,2.69,0.494,1244,0,1244,2,1,3,0.333,0.408
HumanEval/146,coa,gemma-27b:cot,12,2,0,14,0.857,71.25,38.89,1.0,2.24,68.23,6.08,0.247,184,0,184,12,1,4,0.143,0.706
HumanEval/146,baseline,gemma-27b:scot,6,4,0,10,0.6,80.85,60.0,1.0,2.17,76.85,3.38,0.393,4476,0,4476,10,1,3,0.0,0.692
HumanEval/146,actor_critic,gemma-27b:zero_shot,19,1,0,20,0.95,87.14,66.67,1.0,2.15,66.15,5.0,0.255,3210,0,3210,19,1,4,0.0,0.742
HumanEval/146,soa,gemma-27b:scot,10,4,0,14,0.714,83.33,58.33,1.0,2.19,69.83,4.23,0.286,183,0,183,13,1,3,0.071,0.674
HumanEval/146,competitive,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.335,0,0,0,0,0,0,1.0,0.0
HumanEval/146,hybrid,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.201,4214,0,4214,0,0,0,1.0,0.0
