task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens,norm_config
HumanEval/150,hybrid,gemma-12b:cot,0,0,1,1,0.0,,,1.0,4.88,65.27,4.0,0.075,2954.0,0.0,2954.0,
HumanEval/151,hybrid,gemma-12b:cot,15,1,0,16,0.938,84.0,,1.0,2.22,65.2,3.27,0.371,4008.0,0.0,4008.0,
HumanEval/152,hybrid,gemma-12b:cot,10,1,0,11,0.909,98.0,,1.0,2.15,72.82,3.46,0.534,3122.0,0.0,3122.0,
HumanEval/153,hybrid,gemma-12b:cot,12,1,0,13,0.923,77.0,,1.0,2.29,71.86,2.19,0.466,13941.0,0.0,13941.0,
HumanEval/154,hybrid,gemma-12b:cot,0,0,0,0,0.0,11.0,,1.0,0.0,100.0,0.06,0.073,0.0,0.0,0.0,
HumanEval/155,hybrid,gemma-12b:cot,11,2,0,13,0.846,86.0,,1.0,2.13,63.79,4.0,0.243,1334.0,0.0,1334.0,
HumanEval/156,hybrid,gemma-12b:cot,2,4,0,6,0.333,83.0,,1.0,6.62,54.75,3.79,0.206,4490.0,0.0,4490.0,
HumanEval/157,hybrid,gemma-12b:cot,5,3,0,8,0.625,90.0,,1.0,4.0,62.23,5.09,0.27,2364.0,0.0,2364.0,
HumanEval/158,hybrid,gemma-12b:cot,15,3,0,18,0.833,86.0,,1.0,2.25,60.13,3.93,0.288,2061.0,0.0,2061.0,
HumanEval/159,hybrid,gemma-12b:cot,3,6,0,9,0.333,79.0,,1.0,3.18,69.82,2.48,0.575,1916.0,0.0,1916.0,
HumanEval/160,hybrid,gemma-12b:cot,11,4,0,15,0.733,88.0,,1.0,2.06,63.32,3.5,0.406,2218.0,0.0,2218.0,
HumanEval/161,hybrid,gemma-12b:cot,6,3,0,9,0.667,79.0,,1.0,3.73,61.47,3.21,0.309,1906.0,0.0,1906.0,
HumanEval/162,hybrid,gemma-12b:cot,3,8,0,11,0.273,84.0,,1.0,2.08,69.14,3.36,0.269,2819.0,0.0,2819.0,
HumanEval/163,hybrid,gemma-12b:cot,14,4,0,18,0.778,86.0,,1.0,1.9,57.49,6.55,0.23,1622.0,0.0,1622.0,
HumanEval/139,self_healing,gemma-12b:cot,2,3,0,5,0.4,89.0,,1.0,2.6,53.34,1.73,0.078,0.0,0.0,0.0,
HumanEval/140,self_healing,gemma-12b:cot,8,4,0,12,0.667,100.0,,1.0,2.0,52.19,1.79,0.086,237.0,0.0,237.0,
HumanEval/141,self_healing,gemma-12b:cot,7,4,0,11,0.636,94.0,,1.0,4.09,39.74,2.09,0.012,2880.0,0.0,2880.0,
HumanEval/142,self_healing,gemma-12b:cot,4,9,0,13,0.308,100.0,,1.0,2.0,50.19,1.42,0.029,1592.0,0.0,1592.0,
HumanEval/143,self_healing,gemma-12b:cot,6,7,0,13,0.462,94.0,,1.0,2.2,74.06,2.7,0.436,0.0,0.0,0.0,
HumanEval/144,self_healing,gemma-12b:cot,4,1,0,5,0.8,87.0,,1.0,4.71,72.08,3.54,0.424,3561.0,0.0,3561.0,
HumanEval/145,self_healing,gemma-12b:cot,9,2,0,11,0.818,76.0,,1.0,2.0,71.69,2.0,0.35,195.0,0.0,195.0,
HumanEval/146,self_healing,gemma-12b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2328.0,0.0,2328.0,
HumanEval/147,self_healing,gemma-12b:cot,0,0,1,1,0.0,,,1.0,2.0,60.39,1.76,0.011,0.0,0.0,0.0,
HumanEval/148,self_healing,gemma-12b:cot,0,5,0,5,0.0,30.0,,1.0,5.6,66.14,1.62,0.027,1989.0,0.0,1989.0,
HumanEval/149,self_healing,gemma-12b:cot,8,2,0,10,0.8,77.0,,1.0,2.09,80.66,1.86,0.515,4367.0,0.0,4367.0,
HumanEval/150,self_healing,gemma-12b:cot,9,0,0,9,1.0,94.0,,0.25,2.82,63.88,5.4,0.236,1033.0,0.0,1033.0,
HumanEval/151,self_healing,gemma-12b:cot,11,3,0,14,0.786,100.0,,1.0,2.0,47.41,1.93,0.076,1024.0,0.0,1024.0,
HumanEval/152,self_healing,gemma-12b:cot,9,1,0,10,0.9,97.0,,1.0,2.09,76.59,3.08,0.574,304.0,0.0,304.0,
HumanEval/153,self_healing,gemma-12b:cot,13,1,0,14,0.929,79.0,,1.0,2.33,69.47,2.33,0.461,1462.0,0.0,1462.0,
HumanEval/154,self_healing,gemma-12b:cot,2,2,0,4,0.5,70.0,,1.0,9.0,56.75,3.76,0.312,1227.0,0.0,1227.0,
HumanEval/155,self_healing,gemma-12b:cot,10,2,0,12,0.833,100.0,,1.0,2.0,51.76,2.27,0.028,4689.0,0.0,4689.0,
HumanEval/156,self_healing,gemma-12b:cot,1,2,0,3,0.333,63.0,,1.0,20.67,29.94,3.74,0.076,8320.0,0.0,8320.0,
HumanEval/157,self_healing,gemma-12b:cot,3,4,0,7,0.429,84.0,,1.0,3.88,69.59,3.91,0.336,5273.0,0.0,5273.0,
HumanEval/158,self_healing,gemma-12b:cot,12,1,0,13,0.923,84.0,,1.0,2.33,66.2,3.27,0.338,0.0,0.0,0.0,
HumanEval/159,self_healing,gemma-12b:cot,12,0,0,12,1.0,100.0,,0.2,2.0,52.19,0.86,0.018,527.0,0.0,527.0,
HumanEval/160,self_healing,gemma-12b:cot,8,3,0,11,0.727,89.0,,1.0,2.08,71.09,2.73,0.497,1422.0,0.0,1422.0,
HumanEval/161,self_healing,gemma-12b:cot,6,3,0,9,0.667,81.0,,1.0,3.73,61.81,3.16,0.354,7427.0,0.0,7427.0,
HumanEval/162,self_healing,gemma-12b:cot,2,7,0,9,0.222,82.0,,1.0,2.09,73.08,3.0,0.315,841.0,0.0,841.0,
HumanEval/163,self_healing,gemma-12b:cot,8,2,0,10,0.8,94.0,,1.0,1.8,51.67,2.82,0.173,1420.0,0.0,1420.0,
HumanEval/139,soa,gemma-12b:cot,2,3,0,5,0.4,94.0,,1.0,2.8,64.95,1.67,0.08,356.0,0.0,356.0,
HumanEval/140,soa,gemma-12b:cot,11,4,0,15,0.733,100.0,,1.0,2.0,48.87,2.21,0.07,225.0,0.0,225.0,
HumanEval/141,soa,gemma-12b:cot,9,2,0,11,0.818,95.0,,1.0,3.55,42.57,1.82,0.017,338.0,0.0,338.0,
HumanEval/142,soa,gemma-12b:cot,5,9,0,14,0.357,100.0,,1.0,2.0,48.61,1.53,0.019,794.0,0.0,794.0,
HumanEval/143,soa,gemma-12b:cot,7,6,0,13,0.538,94.0,,1.0,2.13,74.06,2.75,0.419,1318.0,0.0,1318.0,
HumanEval/144,soa,gemma-12b:cot,15,0,0,15,1.0,93.0,,0.0,2.0,68.46,3.62,0.438,718.0,0.0,718.0,
HumanEval/145,soa,gemma-12b:cot,10,2,0,12,0.833,77.0,,1.0,2.0,70.42,2.1,0.344,838.0,0.0,838.0,
HumanEval/146,soa,gemma-12b:cot,11,2,0,13,0.846,84.0,,1.0,2.27,64.94,3.46,0.3,409.0,0.0,409.0,
HumanEval/147,soa,gemma-12b:cot,0,0,1,1,0.0,,,1.0,2.18,60.7,1.76,0.011,964.0,0.0,964.0,
HumanEval/148,soa,gemma-12b:cot,2,2,0,4,0.5,81.0,,1.0,9.0,41.18,1.86,0.022,2657.0,0.0,2657.0,
HumanEval/149,soa,gemma-12b:cot,9,3,0,12,0.75,100.0,,1.0,2.0,52.19,1.19,0.059,1128.0,0.0,1128.0,
HumanEval/150,soa,gemma-12b:cot,8,0,0,8,1.0,76.0,,0.5,4.0,41.83,4.1,0.067,395.0,0.0,395.0,
HumanEval/151,soa,gemma-12b:cot,12,4,0,16,0.75,100.0,,1.0,2.0,45.24,2.2,0.036,462.0,0.0,462.0,
HumanEval/152,soa,gemma-12b:cot,9,1,0,10,0.9,98.0,,1.0,1.92,73.15,3.62,0.536,910.0,0.0,910.0,
HumanEval/153,soa,gemma-12b:cot,0,15,0,15,0.0,65.0,,1.0,2.12,74.74,1.96,0.474,1713.0,0.0,1713.0,
HumanEval/154,soa,gemma-12b:cot,4,0,0,4,1.0,78.0,,0.0,8.33,58.73,3.53,0.308,237.0,0.0,237.0,
HumanEval/155,soa,gemma-12b:cot,13,0,0,13,1.0,100.0,,0.4,2.0,50.62,2.45,0.03,1407.0,0.0,1407.0,
HumanEval/156,soa,gemma-12b:cot,1,2,0,3,0.333,65.0,,1.0,22.0,28.64,3.95,0.062,384.0,0.0,384.0,
HumanEval/157,soa,gemma-12b:cot,2,5,0,7,0.286,80.0,,1.0,3.78,63.83,5.09,0.277,1683.0,0.0,1683.0,
HumanEval/158,soa,gemma-12b:cot,15,0,0,15,1.0,85.0,,0.0,2.29,63.64,3.53,0.32,739.0,0.0,739.0,
HumanEval/159,soa,gemma-12b:cot,13,0,0,13,1.0,100.0,,0.2,2.0,51.01,0.93,0.027,418.0,0.0,418.0,
HumanEval/160,soa,gemma-12b:cot,10,3,0,13,0.769,90.0,,1.0,2.07,66.95,3.04,0.456,584.0,0.0,584.0,
HumanEval/161,soa,gemma-12b:cot,6,4,0,10,0.6,80.0,,1.0,3.5,61.16,3.21,0.312,379.0,0.0,379.0,
HumanEval/162,soa,gemma-12b:cot,3,7,0,10,0.3,83.0,,1.0,2.08,70.84,3.18,0.289,762.0,0.0,762.0,
HumanEval/163,soa,gemma-12b:cot,9,5,0,14,0.643,100.0,,1.0,1.57,50.8,3.18,0.156,693.0,0.0,693.0,
HumanEval/139,swarm,gemma-12b:cot,1,1,0,2,0.5,76.0,,1.0,1.5,73.18,0.67,0.065,254.0,0.0,254.0,
HumanEval/140,swarm,gemma-12b:cot,2,0,0,2,1.0,100.0,,0.25,2.0,74.61,0.43,0.029,4754.0,0.0,4754.0,
HumanEval/141,swarm,gemma-12b:cot,1,0,0,1,1.0,54.0,,0.25,2.0,81.86,0.18,0.11,4314.0,0.0,4314.0,
HumanEval/142,swarm,gemma-12b:cot,2,0,0,2,1.0,58.0,,0.2,2.0,69.77,0.53,0.062,872.0,0.0,872.0,
HumanEval/143,swarm,gemma-12b:cot,1,4,0,5,0.2,59.0,,1.0,2.33,56.52,0.9,0.056,8764.0,0.0,8764.0,
HumanEval/144,swarm,gemma-12b:cot,3,0,0,3,1.0,100.0,,0.25,2.0,66.92,0.85,0.04,966.0,0.0,966.0,
HumanEval/145,swarm,gemma-12b:cot,0,1,0,1,0.0,79.0,,1.0,2.0,76.55,0.35,0.099,1053.0,0.0,1053.0,
HumanEval/146,swarm,gemma-12b:cot,8,4,0,12,0.667,100.0,,1.0,2.0,43.6,3.85,0.089,2194.0,0.0,2194.0,
HumanEval/147,swarm,gemma-12b:cot,0,1,0,1,0.0,46.0,,1.0,2.0,100.0,0.35,0.088,1103.0,0.0,1103.0,
HumanEval/148,swarm,gemma-12b:cot,0,1,0,1,0.0,40.0,,1.0,2.0,98.44,0.33,0.042,1167.0,0.0,1167.0,
HumanEval/149,swarm,gemma-12b:cot,1,0,0,1,1.0,64.0,,0.0,2.0,79.74,0.24,0.051,1107.0,0.0,1107.0,
HumanEval/150,swarm,gemma-12b:cot,1,0,0,1,1.0,100.0,,0.25,2.0,79.74,0.5,0.309,831.0,0.0,831.0,
HumanEval/151,swarm,gemma-12b:cot,0,1,0,1,0.0,33.0,,1.0,2.0,89.86,0.53,0.099,1161.0,0.0,1161.0,
HumanEval/152,swarm,gemma-12b:cot,1,0,0,1,1.0,100.0,,0.0,2.0,75.29,0.62,0.041,1233.0,0.0,1233.0,
HumanEval/153,swarm,gemma-12b:cot,0,1,0,1,0.0,36.0,,1.0,2.0,79.74,0.19,0.068,1335.0,0.0,1335.0,
HumanEval/154,swarm,gemma-12b:cot,0,1,0,1,0.0,50.0,,1.0,2.0,79.74,0.29,0.252,894.0,0.0,894.0,
HumanEval/155,swarm,gemma-12b:cot,1,0,0,1,1.0,100.0,,0.4,2.0,79.74,0.45,0.123,711.0,0.0,711.0,
HumanEval/156,swarm,gemma-12b:cot,1,0,0,1,1.0,100.0,,0.333,2.0,79.74,0.26,0.191,891.0,0.0,891.0,
HumanEval/157,swarm,gemma-12b:cot,1,0,0,1,1.0,100.0,,0.2,5.0,69.18,0.73,0.117,945.0,0.0,945.0,
HumanEval/158,swarm,gemma-12b:cot,1,0,0,1,1.0,62.0,,0.0,2.0,79.74,0.33,0.175,888.0,0.0,888.0,
HumanEval/159,swarm,gemma-12b:cot,1,0,0,1,1.0,82.0,,0.2,2.0,79.74,0.17,0.156,1440.0,0.0,1440.0,
HumanEval/160,swarm,gemma-12b:cot,0,1,0,1,0.0,55.0,,1.0,4.0,88.28,0.46,0.071,1341.0,0.0,1341.0,
HumanEval/161,swarm,gemma-12b:cot,1,0,0,1,1.0,61.0,,1.0,2.0,78.02,0.32,0.212,822.0,0.0,822.0,
HumanEval/162,swarm,gemma-12b:cot,1,0,0,1,1.0,93.0,,0.25,2.0,98.44,0.64,0.088,964.0,0.0,964.0,
HumanEval/163,swarm,gemma-12b:cot,0,1,0,1,0.0,100.0,,0.5,2.0,76.0,0.45,0.122,855.0,0.0,855.0,
HumanEval/139,actor_critic,gemma-12b:few_shot,6,3,0,9,0.667,86.0,,1.0,2.0,71.65,3.6,0.294,4242.0,0.0,4242.0,
HumanEval/140,actor_critic,gemma-12b:few_shot,2,6,0,8,0.25,87.0,,1.0,2.56,73.02,3.07,0.402,2655.0,0.0,2655.0,
HumanEval/141,actor_critic,gemma-12b:few_shot,0,0,0,0,0.0,10.0,,1.0,0.0,100.0,0.05,0.006,0.0,0.0,0.0,
HumanEval/142,actor_critic,gemma-12b:few_shot,2,4,0,6,0.333,68.0,,1.0,2.43,79.06,1.74,0.701,2265.0,0.0,2265.0,
HumanEval/143,actor_critic,gemma-12b:few_shot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.05,0.015,0.0,0.0,0.0,
HumanEval/144,actor_critic,gemma-12b:few_shot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.08,0.006,0.0,0.0,0.0,
HumanEval/145,actor_critic,gemma-12b:few_shot,0,0,0,0,0.0,17.0,,1.0,1.0,82.4,1.3,0.521,365.0,0.0,365.0,
HumanEval/146,actor_critic,gemma-12b:few_shot,0,0,0,0,0.0,9.0,,1.0,7.0,87.78,1.54,0.647,321.0,0.0,321.0,
HumanEval/147,actor_critic,gemma-12b:few_shot,0,0,0,0,0.0,25.0,,1.0,0.0,100.0,0.06,0.019,0.0,0.0,0.0,
HumanEval/148,actor_critic,gemma-12b:few_shot,0,0,0,0,0.0,22.0,,1.0,0.0,100.0,0.05,0.005,0.0,0.0,0.0,
HumanEval/149,actor_critic,gemma-12b:few_shot,10,1,0,11,0.909,78.0,,1.0,2.08,79.45,1.95,0.414,1839.0,214.0,2053.0,
HumanEval/150,actor_critic,gemma-12b:few_shot,0,0,0,0,0.0,40.0,,1.0,0.0,100.0,0.1,0.016,0.0,0.0,0.0,
HumanEval/151,actor_critic,gemma-12b:few_shot,8,3,0,11,0.727,81.0,,1.0,2.25,73.47,2.67,0.408,677.0,0.0,677.0,
HumanEval/152,actor_critic,gemma-12b:few_shot,7,0,0,7,1.0,98.0,,0.0,2.5,66.19,2.69,0.04,5282.0,9811.0,15093.0,
HumanEval/153,actor_critic,gemma-12b:few_shot,11,1,0,12,0.917,78.0,,1.0,2.38,72.51,2.22,0.472,1947.0,0.0,1947.0,
HumanEval/154,actor_critic,gemma-12b:few_shot,16,1,0,17,0.941,100.0,,1.0,2.0,47.24,2.0,0.168,1786.0,692.0,2478.0,
HumanEval/155,actor_critic,gemma-12b:few_shot,8,2,0,10,0.8,84.0,,1.0,2.09,76.64,3.91,0.187,7015.0,3108.0,10123.0,
HumanEval/156,actor_critic,gemma-12b:few_shot,0,0,0,0,0.0,18.0,,1.0,0.0,100.0,0.05,0.022,0.0,0.0,0.0,
HumanEval/157,actor_critic,gemma-12b:few_shot,5,0,0,5,1.0,98.0,,0.2,6.0,70.44,4.0,0.337,2094.0,0.0,2094.0,
HumanEval/158,actor_critic,gemma-12b:few_shot,0,0,0,0,0.0,9.0,,1.0,6.0,90.89,1.4,0.679,1961.0,1106.0,3067.0,
HumanEval/159,actor_critic,gemma-12b:few_shot,14,3,0,17,0.824,90.0,,1.0,2.0,72.7,2.34,0.568,6169.0,712.0,6881.0,
HumanEval/160,actor_critic,gemma-12b:few_shot,9,6,0,15,0.6,93.0,,1.0,2.18,58.96,4.54,0.308,3377.0,2125.0,5502.0,
HumanEval/161,actor_critic,gemma-12b:few_shot,5,2,0,7,0.714,77.0,,1.0,2.62,76.67,2.16,0.42,520.0,0.0,520.0,
HumanEval/162,actor_critic,gemma-12b:few_shot,11,2,0,13,0.846,83.0,,1.0,2.21,69.88,5.91,0.134,2409.0,2112.0,4521.0,
HumanEval/163,actor_critic,gemma-12b:few_shot,10,1,0,11,0.909,96.0,,1.0,2.25,69.77,4.18,0.349,3339.0,0.0,3339.0,
HumanEval/139,adversarial,gemma-12b:few_shot,3,2,0,5,0.6,79.0,,1.0,3.29,78.18,2.53,0.362,5325.0,0.0,5325.0,
HumanEval/140,adversarial,gemma-12b:few_shot,4,8,0,12,0.333,89.0,,1.0,2.21,69.42,3.57,0.335,516.0,0.0,516.0,
HumanEval/141,adversarial,gemma-12b:few_shot,7,1,0,8,0.875,71.0,,1.0,4.56,63.85,3.0,0.439,2719.0,0.0,2719.0,
HumanEval/142,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,10.0,,1.0,5.0,88.25,1.0,0.958,0.0,0.0,0.0,
HumanEval/143,adversarial,gemma-12b:few_shot,3,8,0,11,0.273,93.0,,1.0,2.08,76.63,2.5,0.47,1152.0,0.0,1152.0,
HumanEval/144,adversarial,gemma-12b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.0,0.0,1615.0,
HumanEval/145,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,14.0,,1.0,1.0,95.12,0.8,0.631,195.0,0.0,195.0,
HumanEval/146,adversarial,gemma-12b:few_shot,10,2,0,12,0.833,82.0,,1.0,2.31,69.65,3.38,0.317,479.0,0.0,479.0,
HumanEval/147,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,12.0,,1.0,6.0,82.2,1.24,0.69,624.0,0.0,624.0,
HumanEval/148,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,14.0,,1.0,3.0,81.45,1.19,0.863,1303.0,0.0,1303.0,
HumanEval/149,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,21.0,,1.0,3.0,54.68,0.86,0.819,2033.0,0.0,2033.0,
HumanEval/150,adversarial,gemma-12b:few_shot,7,0,0,7,1.0,93.0,,0.25,3.56,70.62,3.9,0.335,0.0,0.0,0.0,
HumanEval/151,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,12.0,,1.0,6.0,88.52,1.13,0.794,890.0,0.0,890.0,
HumanEval/152,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,21.0,,1.0,3.0,89.54,1.46,0.889,3816.0,0.0,3816.0,
HumanEval/153,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,7.0,,1.0,6.0,84.53,1.19,0.773,0.0,0.0,0.0,
HumanEval/154,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,9.0,,1.0,4.0,93.63,0.94,0.824,230.0,0.0,230.0,
HumanEval/155,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,13.0,,1.0,3.0,94.06,1.45,0.528,0.0,0.0,0.0,
HumanEval/156,adversarial,gemma-12b:few_shot,3,3,0,6,0.5,79.0,,1.0,8.0,53.47,4.21,0.194,791.0,0.0,791.0,
HumanEval/157,adversarial,gemma-12b:few_shot,4,3,0,7,0.571,86.0,,1.0,3.89,68.9,3.91,0.337,548.0,0.0,548.0,
HumanEval/158,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,9.0,,1.0,6.0,90.89,1.4,0.679,0.0,0.0,0.0,
HumanEval/159,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,17.0,,1.0,2.0,64.32,1.17,0.871,0.0,0.0,0.0,
HumanEval/160,adversarial,gemma-12b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,
HumanEval/161,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,7.0,,1.0,8.0,85.09,1.42,0.674,3002.0,0.0,3002.0,
HumanEval/162,adversarial,gemma-12b:few_shot,1,5,0,6,0.167,74.0,,1.0,2.43,79.55,2.64,0.319,288.0,0.0,288.0,
HumanEval/163,adversarial,gemma-12b:few_shot,10,2,0,12,0.833,96.0,,1.0,1.93,70.03,4.09,0.357,0.0,0.0,0.0,
HumanEval/139,atomic_swarm,gemma-12b:few_shot,3,0,0,3,1.0,100.0,,0.25,2.0,69.94,0.53,0.13,322.0,0.0,322.0,
HumanEval/140,atomic_swarm,gemma-12b:few_shot,2,0,0,2,1.0,94.0,,0.0,2.0,69.94,0.57,0.056,1053.0,0.0,1053.0,
HumanEval/141,atomic_swarm,gemma-12b:few_shot,3,0,0,3,1.0,86.0,,0.25,2.0,69.94,0.36,0.025,1377.0,0.0,1377.0,
HumanEval/142,atomic_swarm,gemma-12b:few_shot,1,2,0,3,0.333,100.0,,1.0,2.0,69.94,0.42,0.062,3256.0,0.0,3256.0,
HumanEval/143,atomic_swarm,gemma-12b:few_shot,2,1,0,3,0.667,100.0,,1.0,2.0,69.94,0.4,0.057,1209.0,0.0,1209.0,
HumanEval/144,atomic_swarm,gemma-12b:few_shot,2,1,0,3,0.667,100.0,,1.0,2.0,69.94,0.62,0.037,1031.0,0.0,1031.0,
HumanEval/145,atomic_swarm,gemma-12b:few_shot,1,2,0,3,0.333,100.0,,1.0,2.0,64.25,0.4,0.032,609.0,0.0,609.0,
HumanEval/146,atomic_swarm,gemma-12b:few_shot,2,1,0,3,0.667,100.0,,1.0,2.0,65.46,0.62,0.14,3350.0,0.0,3350.0,
HumanEval/147,atomic_swarm,gemma-12b:few_shot,2,1,0,3,0.667,100.0,,1.0,2.0,69.94,0.47,0.045,3625.0,0.0,3625.0,
HumanEval/148,atomic_swarm,gemma-12b:few_shot,3,0,0,3,1.0,100.0,,0.25,2.0,69.94,0.38,0.047,431.0,0.0,431.0,
HumanEval/149,atomic_swarm,gemma-12b:few_shot,1,2,0,3,0.333,72.0,,1.0,2.0,69.94,0.38,0.046,424.0,0.0,424.0,
HumanEval/150,atomic_swarm,gemma-12b:few_shot,3,0,0,3,1.0,56.0,,0.5,2.5,58.91,1.6,0.1,322.0,0.0,322.0,
HumanEval/151,atomic_swarm,gemma-12b:few_shot,2,1,0,3,0.667,100.0,,1.0,2.0,66.91,0.53,0.192,1773.0,0.0,1773.0,
HumanEval/152,atomic_swarm,gemma-12b:few_shot,2,1,0,3,0.667,100.0,,1.0,2.0,68.96,0.62,0.04,462.0,0.0,462.0,
HumanEval/153,atomic_swarm,gemma-12b:few_shot,3,0,0,3,1.0,92.0,,0.4,2.0,69.94,0.3,0.05,2765.0,0.0,2765.0,
HumanEval/154,atomic_swarm,gemma-12b:few_shot,1,2,0,3,0.333,81.0,,1.0,2.0,69.74,0.47,0.038,355.0,0.0,355.0,
HumanEval/155,atomic_swarm,gemma-12b:few_shot,3,0,0,3,1.0,100.0,,0.4,2.0,68.31,0.73,0.155,3343.0,0.0,3343.0,
HumanEval/156,atomic_swarm,gemma-12b:few_shot,2,1,0,3,0.667,100.0,,1.0,2.0,69.94,0.42,0.135,510.0,0.0,510.0,
HumanEval/157,atomic_swarm,gemma-12b:few_shot,2,0,0,2,1.0,91.0,,0.4,2.0,70.19,0.73,0.147,4248.0,0.0,4248.0,
HumanEval/158,atomic_swarm,gemma-12b:few_shot,2,1,0,3,0.667,100.0,,1.0,2.0,69.94,0.53,0.066,1080.0,0.0,1080.0,
HumanEval/159,atomic_swarm,gemma-12b:few_shot,1,1,0,2,0.5,80.0,,1.0,2.0,68.45,0.28,0.07,3547.0,0.0,3547.0,
HumanEval/160,atomic_swarm,gemma-12b:few_shot,1,2,0,3,0.333,100.0,,1.0,2.0,67.63,0.38,0.036,7380.0,0.0,7380.0,
HumanEval/161,atomic_swarm,gemma-12b:few_shot,3,0,0,3,1.0,100.0,,0.667,2.0,69.94,0.42,0.109,3519.0,0.0,3519.0,
HumanEval/162,atomic_swarm,gemma-12b:few_shot,2,1,0,3,0.667,100.0,,1.0,2.0,68.62,0.82,0.105,884.0,0.0,884.0,
HumanEval/163,atomic_swarm,gemma-12b:few_shot,1,2,0,3,0.333,100.0,,1.0,2.0,68.31,0.73,0.187,856.0,0.0,856.0,
HumanEval/139,baseline,gemma-12b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5824.0,0.0,5824.0,
HumanEval/140,baseline,gemma-12b:few_shot,6,5,0,11,0.545,100.0,,1.0,2.0,53.46,1.64,0.079,1513.0,0.0,1513.0,
HumanEval/141,baseline,gemma-12b:few_shot,8,2,0,10,0.8,89.0,,1.0,3.6,43.89,1.68,0.015,4441.0,0.0,4441.0,
HumanEval/142,baseline,gemma-12b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0,0.0,989.0,
HumanEval/143,baseline,gemma-12b:few_shot,3,7,0,10,0.3,93.0,,1.0,2.25,76.61,2.5,0.442,891.0,0.0,891.0,
HumanEval/144,baseline,gemma-12b:few_shot,10,5,0,15,0.667,100.0,,1.0,2.07,48.51,2.38,0.022,384.0,0.0,384.0,
HumanEval/145,baseline,gemma-12b:few_shot,7,4,0,11,0.636,86.0,,1.0,2.0,48.68,1.4,0.054,878.0,0.0,878.0,
HumanEval/146,baseline,gemma-12b:few_shot,9,3,0,12,0.75,82.0,,1.0,2.31,69.79,3.08,0.392,600.0,0.0,600.0,
HumanEval/147,baseline,gemma-12b:few_shot,4,3,0,7,0.571,100.0,,1.0,2.0,60.52,0.82,0.012,1605.0,0.0,1605.0,
HumanEval/148,baseline,gemma-12b:few_shot,9,2,0,11,0.818,100.0,,1.0,2.0,53.88,1.05,0.023,435.0,0.0,435.0,
HumanEval/149,baseline,gemma-12b:few_shot,9,1,0,10,0.9,100.0,,1.0,2.0,54.83,1.0,0.047,870.0,0.0,870.0,
HumanEval/150,baseline,gemma-12b:few_shot,3,0,0,3,1.0,92.0,,0.25,4.0,73.58,3.4,0.38,553.0,0.0,553.0,
HumanEval/151,baseline,gemma-12b:few_shot,9,2,0,11,0.818,100.0,,1.0,2.0,51.74,1.47,0.178,1725.0,0.0,1725.0,
HumanEval/152,baseline,gemma-12b:few_shot,8,2,0,10,0.8,93.0,,1.0,2.2,70.74,2.08,0.03,833.0,0.0,833.0,
HumanEval/153,baseline,gemma-12b:few_shot,10,1,0,11,0.909,98.0,,1.0,2.0,53.88,0.81,0.044,509.0,0.0,509.0,
HumanEval/154,baseline,gemma-12b:few_shot,12,1,0,13,0.923,98.0,,1.0,2.15,49.9,1.65,0.021,2110.0,0.0,2110.0,
HumanEval/155,baseline,gemma-12b:few_shot,8,0,0,8,1.0,100.0,,0.4,2.0,58.22,1.45,0.068,981.0,0.0,981.0,
HumanEval/156,baseline,gemma-12b:few_shot,3,2,0,5,0.6,80.0,,1.0,7.8,56.91,2.21,0.075,347.0,0.0,347.0,
HumanEval/157,baseline,gemma-12b:few_shot,3,2,0,5,0.6,83.0,,1.0,4.2,52.47,1.91,0.027,1812.0,0.0,1812.0,
HumanEval/158,baseline,gemma-12b:few_shot,7,3,0,10,0.7,100.0,,1.0,2.0,55.3,1.33,0.02,353.0,0.0,353.0,
